objectid,name,address,address2,municipal,state,zipcode,recordtype,data_year,source,market_id,ebt,coupons,latitude,longitude,prim_type,shape
8280,Assinippi Eating Establishment,2103 Washington St, ,Hanover,MA,02339,Verified,2016,ReferenceUSA,0, , ,42.15685800,-70.84981400,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000B0CEDCD5B415AC86D3BCA311
8281,Assinippi General Store,2103 Washington St, ,Hanover,MA,02339,Verified,2016,ReferenceUSA,0, , ,42.15685800,-70.84981400,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000B0CEDCD5B415AC86D3BCA311
8282,Auclairs Market Inc,145 County St, ,Somerset,MA,02726,Verified,2016,ReferenceUSA,0, , ,41.73679400,-71.15237400,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C000000010000009EFB89E9B215AEB4A7FE9F11
8283,Bacco Fine Foods Inc,31 Saint James Ave # 170, ,Boston,MA,02116,Verified,2016,ReferenceUSA,0, , ,42.35073600,-71.07162300,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C000000010000008A88F0A5B315A9F0F488A511
8284,Barcelos Brothers Inc,39 Copley Dr, ,Methuen,MA,01844,Unverified,2016,ReferenceUSA,0, , ,42.76309400,-71.18168700,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C000000010000008DD3E1CDB215B29EAFBDA811
8285,Barn,95 River St, ,Greenfield,MA,01301,Verified,2016,ReferenceUSA,0, , ,42.58298500,-72.61162900,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C0000000100000097DB86EFA915B390E283A711
8286,Bay Valley Foods LLC,100 Adams Rd, ,Clinton,MA,01510,Verified,2016,ReferenceUSA,0, , ,42.42854500,-71.69023500,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000B7BEFEBFAF159F9BD4DAA511
8287,Big Y Foods Inc,501 Non S, ,South Hadley,MA,01075,Unverified,2016,ReferenceUSA,0, , ,42.23766900,-72.58062600,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000BA86D882AA15B7B0D795A411
8288,Brant Rock Market,24 Dyke Rd, ,Marshfield,MA,02050,Verified,2016,ReferenceUSA,0, , ,42.10953300,-70.69043800,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C0000000100000096B2E7D3B515B1ACCC8BA311
8289,Brazilian Supermarket,624 Somerville Ave, ,Somerville,MA,02143,Unverified,2016,ReferenceUSA,0, , ,42.38383600,-71.11084400,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C000000010000009BF9F286B315B281EAABA511
8290,Brewster Store,1935 Main St, ,Brewster,MA,02631,Verified,2016,ReferenceUSA,0, , ,41.76124600,-70.08299800,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000BD8F81B9B91593D7FDA0A011
8291,Bridge Store Inc,3 E Main St, ,Huntington,MA,01050,Unverified,2016,ReferenceUSA,0, , ,42.23503100,-72.87691700,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000ABBEB899A815A2DE9F96A411
8292,Brookshire Grocery Co,PO Box 349, ,Dennis,MA,02638,Unverified,2016,ReferenceUSA,0, , ,41.73866500,-70.19161100,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000B2F39FE3B815AAAAD887A011
8293,Brothers Market,776 Dudley St, ,Dorchester,MA,02125,Verified,2016,ReferenceUSA,0, , ,42.31749700,-71.06569000,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C0000000100000086DDDBAAB315A386DDE5A411
8294,Butchery,182 North St, ,Danvers,MA,01923,Verified,2016,ReferenceUSA,0, , ,42.59630700,-70.95992500,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C000000010000009E8AFFFBB315AAA9C68DA711
8295,C & S Wholesale Grocers Inc,56 Shank Painter Rd, ,Provincetown,MA,02657,Unverified,2016,ReferenceUSA,0, , ,42.05059600,-70.19609600,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C000000010000009DF9D1DAB815A2DA80D2A211
8296,Cape Star,107 Spring Bars Rd, ,Falmouth,MA,02540,Unverified,2016,ReferenceUSA,0, , ,41.55989400,-70.59274800,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000B8AB86A7B615A5DA9AC69E11
8297,Central Supermarket IGA,49 Central St # 1, ,Winchendon,MA,01475,Unverified,2016,ReferenceUSA,0, , ,42.68126800,-72.04764100,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000AED89CA9AD1590CBCBE7A711
8298,Chaves Market & Gift Shop,49 Columbia St, ,Fall River,MA,02721,Verified,2016,ReferenceUSA,0, , ,41.69951600,-71.16600300,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C000000010000009ADDB5DEB215B1DEE3D69F11
8299,Christy's Of Cape Cod,10 Post Office Sq, ,Harwich Port,MA,02646,Unverified,2016,ReferenceUSA,0, , ,41.66757400,-70.07977500,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000A5DD9BBDB91597E2E8BD9F11
8300,Christy's Of Cape Cod,441 Old Main St, ,South Yarmouth,MA,02664,Unverified,2016,ReferenceUSA,0, , ,41.66958900,-70.19233500,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000B1FDE5E3B815B8F7C2BE9F11
8301,Compare Supermarket,157 Hawthorne St, ,Chelsea,MA,02150,Verified,2016,ReferenceUSA,0, , ,42.39692500,-71.03334400,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000ACD5D7C3B315A0EDFFB9A511
8302,Cotuit Grocery Co,737 Main St, ,Cotuit,MA,02635,Verified,2016,ReferenceUSA,0, , ,41.62150600,-70.43619000,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C000000010000008DE7E3A2B715A9D6F3889F11
8303,Country Corner,5 Springfield St, ,Three Rivers,MA,01080,Verified,2016,ReferenceUSA,0, , ,42.17936600,-72.36559200,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000BEA0A8ABAB158FBFFFD5A311
8304,Country Corner,118 W Main St, ,West Brookfield,MA,01585,Verified,2016,ReferenceUSA,0, , ,42.23935300,-72.14664300,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000A1CDA5D8AC159C878194A411
8305,Country Cupboard Of Bolton Inc,476 Main St # 3, ,Bolton,MA,01740,Verified,2016,ReferenceUSA,0, , ,42.42966000,-71.58865900,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000AC91DA8FB015A2DEDADBA511
8306,Country Store,2 N Main St, ,Petersham,MA,01366,Verified,2016,ReferenceUSA,0, , ,42.48599800,-72.18817800,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000AADDDAB9AC1592E1C399A611
8307,Crabby Jacks Gen Store Two,1 Faneuil Hall Sq # 100, ,Boston,MA,02109,Verified,2016,ReferenceUSA,0, , ,42.36004100,-71.05574400,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C000000010000008DC1A6B2B3159BDBEA92A511
8308,Credible Food Co LLC,20 Basket St, ,Huntington,MA,01050,Unverified,2016,ReferenceUSA,0, , ,42.23875500,-72.88198200,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000B3B1C295A8159EEDA09AA411
8309,Cronig's Markets,469 State Rd, ,West Tisbury,MA,02575,Verified,2016,ReferenceUSA,0, , ,41.39546500,-70.64128600,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000ACA99882B6159E9BD3979D11
8310,Crt Food & Beverage,907 Boylston St, ,Boston,MA,02115,Unverified,2016,ReferenceUSA,0, , ,42.34845900,-71.08431600,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C000000010000008EFDF49BB3159AE9B986A511
8311,Csn Stores LLC,4 Copley Pl # 700, ,Boston,MA,02116,Verified,2016,ReferenceUSA,0, , ,42.34722300,-71.07924000,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C000000010000009CABF49FB315A5DE9485A511
8312,Cumberland Farms,464 Chelsea St, ,East Boston,MA,02128,Unverified,2016,ReferenceUSA,0, , ,42.37729200,-71.03251400,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C0000000100000082D7B9C4B315B8A19AA5A511
8313,Cumberland Farms,849 Main St, ,North Chatham,MA,02650,Unverified,2016,ReferenceUSA,0, , ,41.69888900,-69.96322900,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C000000010000009FD99599BA15B595CBE09F11
8314,Cumberland Farms, , ,Pocasset,MA,02559,Unverified,2016,ReferenceUSA,0, , ,41.69454800,-70.61084200,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C000000010000009FC59597B61580E3D6D49F11
8315,Cumberland Farms Food Store,476 Falmouth Rd, ,Hyannis,MA,02601,Unverified,2016,ReferenceUSA,0, , ,41.65286900,-70.28369200,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C000000010000008E90C09BB815ABEBDEAB9F11
8316,Cumberland Farms Food Store,295 Salem St, ,Reading,MA,01867,Unverified,2016,ReferenceUSA,0, , ,42.52535800,-71.08462400,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C000000010000008193E19AB31597EEEBC1A611
8317,Curt Baker's Final Touch,33 Hatch Rd, ,South Yarmouth,MA,02664,Unverified,2016,ReferenceUSA,0, , ,41.68363800,-70.19279900,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000BFCF99E3B8159CE1B2CD9F11
8318,Daou Market,1678 President Ave, ,Fall River,MA,02720,Unverified,2016,ReferenceUSA,0, , ,41.71197400,-71.12698800,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C0000000100000091D3AAFDB215B39C8DE49F11
8319,Deals & Steals,7 Pearl St, ,Northampton,MA,01060,Verified,2016,ReferenceUSA,0, , ,42.31830300,-72.62745800,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000BEAEFADEA9158BCDC8EBA411
8320,Deluca's Back Bay Market,239 Newbury St, ,Boston,MA,02116,Verified,2016,ReferenceUSA,0, , ,42.34978100,-71.08187300,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000B7E7E99DB31589A3EE87A511
8321,Dennis East Intl-Yarmouthpor,7 Willow St, ,Yarmouth Port,MA,02675,Verified,2016,ReferenceUSA,0, , ,41.70089900,-70.22586900,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C0000000100000083F9D5C8B8159EF2A3DF9F11
8322,Donelan's Shopping Ctr Ofc,256 Great Rd, ,Littleton,MA,01460,Unverified,2016,ReferenceUSA,0, , ,42.54359700,-71.46815300,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000BA979DEEB015A08EB0D4A611
8323,Earth Origins,1600 Falmouth Rd, ,Centerville,MA,02632,Verified,2016,ReferenceUSA,0, , ,41.65814700,-70.34568500,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C0000000100000081A697EAB7159FE1D2B09F11
8324,East Orleans Village Market LL,199 Main St, ,Orleans,MA,02653,Unverified,2016,ReferenceUSA,0, , ,41.78426300,-69.96832100,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C0000000100000093C1C093BA159F89F7BAA011
8325,Ebisuya Japanese Market,65 Riverside Ave # 1, ,Medford,MA,02155,Verified,2016,ReferenceUSA,0, , ,42.41751600,-71.10745400,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000ACD8B289B31587A6C2CFA511
8326,Eel Pond Market,87 Water St, ,Woods Hole,MA,02543,Verified,2016,ReferenceUSA,0, , ,41.52462800,-70.67088800,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C000000010000008784A0E9B51593C59CA09E11
8327,El Punto De Encuentro Latin,284 Main St # 102, ,Great Barrington,MA,01230,Verified,2016,ReferenceUSA,0, , ,42.19474600,-73.36209500,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000B8E9D39AA515B8F8EAF2A311
8328,Encore Specialty Foods LLC,350 Lincoln St # 1107, ,Hingham,MA,02043,Verified,2016,ReferenceUSA,0, , ,42.24908700,-70.92156200,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C0000000100000088E2C19CB415A4DBF79DA411
8329,Eom,20 Jonathan Bourne Dr, ,Pocasset,MA,02559,Verified,2016,ReferenceUSA,0, , ,41.70696300,-70.58659500,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000AAA9A3AAB615A5F983E29F11
8330,Family Food Svc Inc,389 Main St # 303, ,Malden,MA,02148,Unverified,2016,ReferenceUSA,0, , ,42.42607900,-71.06694700,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C000000010000009DBB92A9B3159E89DFD8A511
8331,Family Foods,350 E Falmouth Hwy, ,East Falmouth,MA,02536,Verified,2016,ReferenceUSA,0, , ,41.57869800,-70.56104200,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C000000010000009DE586C0B615A5FAB2DA9E11
8332,Family Foods,71 Boxberry Hill Rd, ,East Falmouth,MA,02536,Unverified,2016,ReferenceUSA,0, , ,41.61650300,-70.55911900,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000818092C1B6159EB6BA829F11
8333,Fancy's Market,699 Main St, ,Osterville,MA,02655,Verified,2016,ReferenceUSA,0, , ,41.62756900,-70.38095900,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000A9BCCBCEB715AEC4F18F9F11
8334,Far Land Provisions,150 Bradford St, ,Provincetown,MA,02657,Verified,2016,ReferenceUSA,0, , ,42.05474300,-70.18487600,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C000000010000009FFAB6E3B815A3A8C4D6A211
8335,Ferro's Foodtown,336 Rindge Ave, ,Cambridge,MA,02140,Verified,2016,ReferenceUSA,0, , ,42.39380400,-71.13753500,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000AC95F2F1B215A4E1A5B6A511
8336,Five Seventy Market,570 Tremont St, ,Boston,MA,02118,Verified,2016,ReferenceUSA,0, , ,42.34353400,-71.07232300,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000A9C7AEA5B3159681A481A511
8337,Flavor First Foods Inc,255 Walnut St, ,West Bridgewater,MA,02379,Verified,2016,ReferenceUSA,0, , ,42.04059900,-71.05068300,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C0000000100000095D687B8B315A4D0BDC0A211
8338,Flower Market,625 W Main St, ,Hyannis,MA,02601,Verified,2016,ReferenceUSA,0, , ,41.65151700,-70.31804900,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C000000010000008CB69D80B815ABB7F6A99F11
8339,Food Authority Of Ma LLC,191 Flanders Rd, ,Westborough,MA,01581,Verified,2016,ReferenceUSA,0, , ,42.27339700,-71.55556600,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000B1C8C8A9B015978194B6A411
8340,Food Mart,506 Pleasant St, ,Northampton,MA,01060,Verified,2016,ReferenceUSA,0, , ,42.31135500,-72.62386800,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000A396D7E1A91582EB95E4A411
8341,Food Plans,199 Chandler St, ,Worcester,MA,01609,Verified,2016,ReferenceUSA,0, , ,42.26088900,-71.81680500,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C0000000100000093FAFFDBAE15A7B9ADA9A411
8342,Food Services Office,41 E Main St, ,Webster,MA,01570,Verified,2016,ReferenceUSA,0, , ,42.05578100,-71.87430300,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C0000000100000081F4E6ADAE158DA6A3D0A211
8343,Foodie's Urban Market,1421 Washington St, ,Boston,MA,02118,Verified,2016,ReferenceUSA,0, , ,42.34114500,-71.07064500,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000AAFCD8A6B315B0F7E0FEA411
8344,Foodmaster Supermarket Stores,100 Everett Ave, ,Chelsea,MA,02150,Unverified,2016,ReferenceUSA,0, , ,42.39426700,-71.03946000,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C0000000100000085FAF2BEB315A08E94B7A511
8345,Francis Food Mart Inc,1084 Belmont St, ,Watertown,MA,02472,Verified,2016,ReferenceUSA,0, , ,42.38227900,-71.19824700,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000B9E0A1C2B2158DA6F3A9A511
8346,Fresh & Easy Neighborhood Mkt,297 High St, ,Dedham,MA,02026,Verified,2016,ReferenceUSA,0, , ,42.24837000,-71.15978200,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000A4F284E1B215899D959CA411
8347,Fruit Fair,398 Front St, ,Chicopee,MA,01013,Verified,2016,ReferenceUSA,0, , ,42.14773000,-72.60193000,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000A59CD8F0A915B8A3D1B6A311
8348,G O L Supermarkets,55 Iyannough Rd, ,Hyannis,MA,02601,Verified,2016,ReferenceUSA,0, , ,41.65835600,-70.27262200,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000A3FA9AA4B81583E9D6B19F11
8349,G-Mart Supermarket,109 Lincoln St, ,Boston,MA,02111,Unverified,2016,ReferenceUSA,0, , ,42.35162800,-71.05850400,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000A6EF96B0B3158DC7F489A511
8350,Galaxy News Stand,385 Southbridge St, ,Auburn,MA,01501,Verified,2016,ReferenceUSA,0, , ,42.20287000,-71.83573500,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000AAB5EECCAE159B8EFAEBA311
8351,Garden City Market,55 N Main St # C, ,South Deerfield,MA,01373,Verified,2016,ReferenceUSA,0, , ,42.47757800,-72.60820400,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C000000010000009C9CA4F0A915B4F98994A611
8352,Gas Express,52 Tarkiln Hill Rd, ,New Bedford,MA,02745,Verified,2016,ReferenceUSA,0, , ,41.68162600,-70.92101300,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000A3BA83A1B415B1C3EFC49F11
8353,General Store,32 Hastings St # 12, ,Mendon,MA,01756,Verified,2016,ReferenceUSA,0, , ,42.10313000,-71.55857200,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C0000000100000090878AA7B0158F9AE681A311
8354,Gigante Meat Market,139 Park St, ,Lawrence,MA,01841,Verified,2016,ReferenceUSA,0, , ,42.71649600,-71.16568400,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000BFB7B9DAB2159AB7868CA811
8355,Giulio's Bakery,415 Main St, ,Wakefield,MA,01880,Verified,2016,ReferenceUSA,0, , ,42.50274800,-71.06999300,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000AB86ACA6B3159CAAF9A9A611
8356,Gopinath Food Corp,50 Main St, ,Ashburnham,MA,01430,Verified,2016,ReferenceUSA,0, , ,42.63680600,-71.90956900,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000A0D4F594AE15BD80F1B7A711
8357,Gray Gables Market,185 Shore Rd, ,Buzzards Bay,MA,02532,Verified,2016,ReferenceUSA,0, , ,41.73460300,-70.61009200,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000B78AA997B615A4FA8DFF9F11
8358,Green Grocer Of Cape Cod,2655 Main St, ,Brewster,MA,02631,Unverified,2016,ReferenceUSA,0, , ,41.76813700,-70.05872800,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000BFD990CCB9158D8FCDA8A011
8359,Gu Markets Cash & Carry,110 Avocado St, ,Springfield,MA,01104,Verified,2016,ReferenceUSA,0, , ,42.10845800,-72.60787600,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C000000010000009A97BBEBA91592E38C8DA311
8360,Gu Markets LLC,95 N Hatfield Rd, ,Hatfield,MA,01038,Unverified,2016,ReferenceUSA,0, , ,42.37630900,-72.60949100,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C0000000100000080BCF0EDA915B7ABE9A8A511
8361,Hannaford Supermarket,301 Pleasant St, ,Dracut,MA,01826,Verified,2016,ReferenceUSA,0, , ,42.66450300,-71.31197100,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000B89BA5E8B115B496CFD4A711
8362,Harvest Cooperative Markets,1035 Cambridge St # 16, ,Cambridge,MA,02141,Verified,2016,ReferenceUSA,0, , ,42.37302800,-71.09407200,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C000000010000009FF08F94B315A2B4B8A0A511
8363,Haystack Market & Galler, , ,West Tisbury,MA,02575,Unverified,2016,ReferenceUSA,0, , ,41.39546500,-70.64128600,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000ACA99882B6159E9BD3979D11
