datetime,temperature (degC),wind_speed (m/s),surface_solar_radiation (W/m^2),relative_humidity (0-1),surface_pressure (Pa),total_precipitation (mm of water equivalent),latitude,longitude
2011-04-19,14.74,4.98,221,0.48,97106,0.0,35.189,-97.67
2011-04-20,14.87,3.32,52,0.67,97198,0.17,35.189,-97.67
2011-04-21,23.97,5.02,277,0.57,96193,0.01,35.189,-97.67
2011-04-22,19.63,2.9,83,0.63,96418,0.14,35.189,-97.67
2011-04-23,13.5,3.24,63,0.8,96821,0.9,35.189,-97.67
2011-04-24,16.46,1.36,114,0.9,96103,0.79,35.189,-97.67
2011-04-25,13.13,1.44,243,0.7,95862,0.0,35.189,-97.67
2011-04-26,12.89,4.04,159,0.71,95899,0.46,35.189,-97.67
2011-04-27,13.77,2.52,327,0.47,97447,0.0,35.189,-97.67
2011-04-28,19.29,6.58,324,0.38,96852,0.0,35.189,-97.67
2011-04-29,20.93,2.13,325,0.42,96078,0.0,35.189,-97.67
2011-04-30,11.36,5.63,63,0.51,97093,0.91,35.189,-97.67
2011-05-01,9.0,4.14,170,0.61,97747,0.0,35.189,-97.67
2011-05-02,11.5,1.68,325,0.53,98232,0.0,35.189,-97.67
2011-05-03,16.76,5.17,331,0.4,98041,0.0,35.189,-97.67
2011-05-04,18.8,3.22,331,0.4,97638,0.0,35.189,-97.67
2011-05-05,18.78,1.92,333,0.42,97186,0.0,35.189,-97.67
2011-05-06,25.58,5.57,327,0.46,96254,0.0,35.189,-97.67
2011-05-07,27.18,5.3,315,0.55,96167,0.0,35.189,-97.67
2011-05-08,27.75,7.33,314,0.57,95983,0.0,35.189,-97.67
2011-05-09,26.39,6.81,229,0.56,96088,0.02,35.189,-97.67
2011-05-10,21.91,5.72,111,0.78,96303,0.67,35.189,-97.67
2011-05-11,19.94,3.88,243,0.73,96578,0.01,35.189,-97.67
2011-05-12,17.35,5.84,202,0.47,96978,0.0,35.189,-97.67
2011-05-13,13.94,4.8,331,0.51,97360,0.0,35.189,-97.67
2011-05-14,14.48,3.55,333,0.46,97372,0.0,35.189,-97.67
2011-05-15,15.71,2.35,336,0.47,97340,0.0,35.189,-97.67
2011-05-16,17.87,3.41,337,0.44,96844,0.0,35.189,-97.67
2011-05-17,21.48,5.49,271,0.54,95973,0.01,35.189,-97.67
2011-05-18,23.9,7.04,131,0.71,95993,0.02,35.189,-97.67
2011-05-19,21.05,3.6,91,0.85,96329,1.26,35.189,-97.67
2011-05-20,21.62,5.07,314,0.66,96356,0.01,35.189,-97.67
2011-05-21,26.89,5.54,310,0.55,96244,0.01,35.189,-97.67
2011-05-22,25.55,5.21,247,0.65,96220,0.03,35.189,-97.67
2011-05-23,24.21,5.83,264,0.73,96050,0.26,35.189,-97.67
2011-05-24,23.86,6.36,142,0.84,95517,0.04,35.189,-97.67
2011-03-29,7.35,1.62,121,0.85,99255,0.04,35.3182,-93.9044
2011-03-30,6.38,0.49,146,0.78,98734,0.11,35.3182,-93.9044
2011-03-31,10.59,0.12,237,0.72,98454,0.02,35.3182,-93.9044
2011-04-01,15.53,0.75,280,0.54,99065,0.0,35.3182,-93.9044
2011-04-02,21.62,3.6,267,0.56,98379,0.0,35.3182,-93.9044
2011-04-03,17.81,2.95,175,0.62,98054,0.52,35.3182,-93.9044
2011-04-04,9.67,2.12,296,0.42,99287,0.0,35.3182,-93.9044
2011-04-05,15.99,3.8,289,0.37,98732,0.0,35.3182,-93.9044
2011-04-06,17.73,2.39,141,0.65,98544,0.01,35.3182,-93.9044
2011-04-07,21.08,2.36,208,0.75,98481,0.0,35.3182,-93.9044
2011-04-08,25.31,3.13,279,0.58,98664,0.0,35.3182,-93.9044
2011-04-09,25.41,3.72,238,0.54,98453,0.0,35.3182,-93.9044
2011-04-10,20.45,2.51,239,0.65,98465,2.01,35.3182,-93.9044
2011-04-11,15.38,1.6,304,0.48,99364,0.0,35.3182,-93.9044
2011-04-12,17.02,1.76,302,0.59,99146,0.0,35.3182,-93.9044
2011-04-13,19.17,3.38,256,0.58,98633,0.0,35.3182,-93.9044
2011-04-14,15.15,3.86,182,0.69,97797,0.49,35.3182,-93.9044
2011-04-15,10.66,5.41,304,0.52,98715,0.0,35.3182,-93.9044
2011-04-16,14.22,2.47,305,0.5,98966,0.0,35.3182,-93.9044
2011-04-17,18.56,3.1,114,0.65,98266,0.01,35.3182,-93.9044
2011-04-18,23.81,3.85,193,0.74,97925,0.04,35.3182,-93.9044
2011-04-19,15.25,1.01,176,0.82,98986,0.73,35.3182,-93.9044
2011-04-20,12.55,3.96,55,0.84,99432,0.89,35.3182,-93.9044
2011-04-21,19.14,3.07,150,0.84,98537,0.05,35.3182,-93.9044
2011-04-22,21.11,0.76,128,0.84,98519,0.91,35.3182,-93.9044
2011-04-23,18.56,1.15,139,0.91,98807,0.73,35.3182,-93.9044
2011-04-24,17.05,2.6,51,0.93,98276,1.67,35.3182,-93.9044
2011-04-25,16.78,1.44,248,0.82,97726,0.36,35.3182,-93.9044
2011-04-26,15.28,0.88,113,0.92,97429,1.65,35.3182,-93.9044
2011-04-27,13.27,3.52,315,0.58,99209,0.0,35.3182,-93.9044
2011-04-28,17.36,2.84,326,0.53,99121,0.0,35.3182,-93.9044
2011-04-29,18.42,3.69,108,0.66,98341,0.07,35.3182,-93.9044
2011-04-30,14.89,2.18,60,0.89,98829,0.64,35.3182,-93.9044
2011-05-01,8.48,2.51,54,0.95,99492,1.81,35.3182,-93.9044
2011-05-02,9.84,1.57,298,0.72,100128,0.2,35.3182,-93.9044
2011-05-03,14.18,0.72,319,0.63,100206,0.0,35.3182,-93.9044
2011-05-04,16.55,2.05,301,0.58,99845,0.0,35.3182,-93.9044
2011-05-05,17.26,0.53,324,0.63,99235,0.02,35.3182,-93.9044
2011-05-06,21.31,2.71,321,0.61,98547,0.01,35.3182,-93.9044
2011-05-07,23.56,2.53,318,0.74,98479,0.0,35.3182,-93.9044
2011-05-08,24.58,3.29,294,0.73,98328,0.0,35.3182,-93.9044
2011-05-09,25.23,3.23,228,0.7,98362,0.0,35.3182,-93.9044
2011-05-10,24.89,2.61,274,0.69,98552,0.01,35.3182,-93.9044
2011-05-11,21.31,2.68,234,0.77,98684,0.31,35.3182,-93.9044
2011-05-12,17.89,3.41,208,0.8,98610,0.26,35.3182,-93.9044
2011-05-13,13.43,4.56,287,0.63,98946,0.0,35.3182,-93.9044
2011-05-14,12.82,3.83,318,0.6,99045,0.0,35.3182,-93.9044
2011-05-15,14.74,2.73,342,0.56,99089,0.0,35.3182,-93.9044
2011-05-16,15.28,1.18,345,0.55,98886,0.0,35.3182,-93.9044
2011-05-17,16.37,3.32,181,0.69,98445,0.16,35.3182,-93.9044
2011-05-18,21.44,3.54,162,0.71,98464,0.07,35.3182,-93.9044
2011-05-19,22.02,3.37,127,0.76,98645,0.23,35.3182,-93.9044
2011-05-20,21.08,2.99,238,0.83,98600,0.44,35.3182,-93.9044
2011-05-21,23.6,2.92,175,0.85,98566,0.08,35.3182,-93.9044
2011-05-22,23.09,1.93,199,0.73,98489,0.08,35.3182,-93.9044
2011-05-23,21.9,2.81,196,0.82,98443,0.27,35.3182,-93.9044
2011-05-24,26.86,4.29,134,0.71,97914,0.0,35.3182,-93.9044
2011-09-12,32.36,4.54,246,0.21,96635,0.0,34.357,-99.194
2011-09-13,28.22,2.79,223,0.35,96708,0.01,34.357,-99.194
2011-09-14,17.68,5.38,97,0.66,97398,0.72,34.357,-99.194
2011-09-15,16.31,2.76,145,0.78,97339,0.21,34.357,-99.194
2011-09-16,22.33,4.7,189,0.81,96903,0.46,34.357,-99.194
2011-09-17,25.4,2.23,258,0.63,96750,0.0,34.357,-99.194
2011-09-18,22.83,2.7,265,0.49,97254,0.0,34.357,-99.194
2011-09-19,22.36,3.08,247,0.43,96999,0.0,34.357,-99.194
2011-09-20,24.7,3.1,251,0.42,96935,0.01,34.357,-99.194
2011-09-21,19.32,5.05,227,0.54,97393,0.08,34.357,-99.194
2011-09-22,18.22,1.37,256,0.58,97421,0.0,34.357,-99.194
2011-09-23,23.95,2.28,245,0.39,96723,0.0,34.357,-99.194
2011-09-24,23.81,1.73,248,0.39,96175,0.0,34.357,-99.194
2011-09-25,21.0,2.77,239,0.43,96518,0.0,34.357,-99.194
2011-09-26,24.1,2.61,244,0.39,96646,0.0,34.357,-99.194
2011-09-27,25.26,1.1,244,0.4,96770,0.0,34.357,-99.194
2011-09-28,27.24,0.46,242,0.34,96641,0.0,34.357,-99.194
2011-09-29,22.18,5.61,245,0.24,97597,0.0,34.357,-99.194
2011-09-30,19.16,2.44,242,0.29,97577,0.0,34.357,-99.194
2011-10-01,20.99,3.38,240,0.27,97533,0.0,34.357,-99.194
2011-10-02,22.88,4.13,235,0.28,97412,0.0,34.357,-99.194
2011-10-03,22.66,3.8,235,0.33,97418,0.0,34.357,-99.194
2011-10-04,21.64,5.06,162,0.38,97182,0.03,34.357,-99.194
2011-10-05,24.48,7.01,141,0.44,96734,0.01,34.357,-99.194
2011-10-06,26.37,8.88,165,0.56,96637,0.02,34.357,-99.194
2011-10-07,22.84,7.75,56,0.72,96793,0.88,34.357,-99.194
2011-10-08,15.88,2.62,75,0.9,97100,6.1,34.357,-99.194
2011-10-09,14.95,0.52,165,0.83,97169,0.0,34.357,-99.194
2011-10-10,17.51,2.96,191,0.77,96735,0.0,34.357,-99.194
2011-10-11,20.69,1.16,174,0.73,96347,0.45,34.357,-99.194
2011-10-12,18.24,2.35,218,0.49,96892,0.0,34.357,-99.194
2011-10-13,19.14,3.72,210,0.54,96715,0.0,34.357,-99.194
2011-10-14,20.78,2.29,207,0.59,96953,0.0,34.357,-99.194
2011-10-15,21.87,4.07,209,0.57,96943,0.0,34.357,-99.194
2011-10-16,21.4,2.03,203,0.62,96397,0.0,34.357,-99.194
2011-10-17,14.57,8.34,210,0.44,97163,0.0,34.357,-99.194
2011-10-18,12.24,5.22,209,0.4,97399,0.0,34.357,-99.194
2011-10-19,12.02,2.89,203,0.5,97122,0.0,34.357,-99.194
2011-10-20,14.66,2.44,202,0.51,97222,0.0,34.357,-99.194
2011-10-21,17.89,2.62,188,0.64,97010,0.0,34.357,-99.194
2011-10-22,18.02,2.21,187,0.72,97026,0.01,34.357,-99.194
2011-10-23,17.99,3.1,195,0.65,97358,0.0,34.357,-99.194
2011-10-24,21.93,5.95,180,0.52,96876,0.0,34.357,-99.194
2011-10-25,19.87,0.52,178,0.53,96565,0.0,34.357,-99.194
2011-10-26,8.92,6.16,26,0.77,97187,0.72,34.357,-99.194
2011-10-27,8.1,3.06,190,0.71,97762,0.01,34.357,-99.194
2011-10-28,9.53,3.12,191,0.58,97702,0.0,34.357,-99.194
2011-10-29,12.13,1.91,182,0.55,97200,0.0,34.357,-99.194
2011-10-30,12.73,1.16,182,0.65,97482,0.0,34.357,-99.194
2011-10-31,17.95,5.77,176,0.62,96919,0.0,34.357,-99.194
2011-11-01,16.82,2.78,158,0.63,96764,0.0,34.357,-99.194
2011-11-02,6.34,6.66,187,0.5,98191,0.0,34.357,-99.194
2011-11-03,6.42,2.01,176,0.47,97683,0.0,34.357,-99.194
2011-11-04,11.14,6.13,165,0.39,96739,0.0,34.357,-99.194
2011-11-05,16.19,4.1,174,0.51,96524,0.0,34.357,-99.194
2011-11-06,18.5,4.61,85,0.78,96705,0.34,34.357,-99.194
2011-11-07,20.14,5.29,9,0.83,96380,4.89,34.357,-99.194
2012-01-04,5.49,2.48,122,0.59,100314,0.0,37.6945,-88.65
2012-01-05,10.61,4.92,126,0.51,99650,0.0,37.6945,-88.65
2012-01-06,10.2,1.79,110,0.56,99822,0.01,37.6945,-88.65
2012-01-07,5.15,2.66,95,0.59,100622,0.0,37.6945,-88.65
2012-01-08,6.54,1.57,104,0.58,100553,0.06,37.6945,-88.65
2012-01-09,4.8,0.58,127,0.58,100118,0.0,37.6945,-88.65
2012-01-10,7.32,0.85,15,0.81,98669,0.41,37.6945,-88.65
2012-01-11,0.98,4.58,60,0.78,98736,0.08,37.6945,-88.65
2012-01-12,-5.63,4.82,133,0.59,99902,0.01,37.6945,-88.65
2012-01-13,-2.92,0.73,116,0.66,100232,0.01,37.6945,-88.65
2012-01-14,-0.57,0.79,134,0.65,101009,0.0,37.6945,-88.65
2012-01-15,9.5,6.48,48,0.61,100078,0.0,37.6945,-88.65
2012-01-16,12.88,5.32,96,0.76,99457,0.48,37.6945,-88.65
2012-01-17,-2.23,1.96,141,0.62,100814,0.0,37.6945,-88.65
2012-01-18,0.94,2.24,107,0.65,99974,0.0,37.6945,-88.65
2012-01-19,-0.75,3.09,55,0.69,99975,0.02,37.6945,-88.65
2012-01-20,-0.87,2.9,105,0.81,99955,0.12,37.6945,-88.65
2012-01-21,2.32,3.21,24,0.92,99814,0.02,37.6945,-88.65
2012-01-22,11.2,4.6,102,0.74,98941,1.15,37.6945,-88.65
2012-01-23,3.51,1.45,138,0.7,100431,0.0,37.6945,-88.65
2012-01-24,1.38,2.53,16,0.83,100729,0.31,37.6945,-88.65
2012-01-25,3.41,0.87,21,0.93,99457,0.48,37.6945,-88.65
2012-01-26,3.72,2.63,85,0.81,99519,0.05,37.6945,-88.65
2012-01-27,3.82,2.14,155,0.64,100381,0.06,37.6945,-88.65
2012-01-28,3.87,3.49,154,0.49,100832,0.0,37.6945,-88.65
2012-01-29,6.58,3.57,150,0.54,100564,0.0,37.6945,-88.65
2012-01-30,12.8,6.01,110,0.49,100193,0.04,37.6945,-88.65
2012-01-31,14.41,2.25,74,0.79,100087,0.12,37.6945,-88.65
2012-02-01,9.61,1.62,155,0.64,100602,0.0,37.6945,-88.65
2012-02-02,8.59,3.0,91,0.63,100908,0.05,37.6945,-88.65
2012-02-03,11.32,1.66,16,0.87,100163,0.79,37.6945,-88.65
2012-02-04,7.35,2.46,23,0.89,100395,0.05,37.6945,-88.65
2012-02-05,4.44,1.53,164,0.75,100734,0.01,37.6945,-88.65
2012-02-06,4.45,1.11,142,0.67,100650,0.0,37.6945,-88.65
2012-02-07,3.66,2.67,74,0.75,100970,0.05,37.6945,-88.65
2012-02-08,1.62,1.6,87,0.64,101060,0.0,37.6945,-88.65
2012-02-09,2.2,2.68,44,0.76,100329,0.07,37.6945,-88.65
2012-02-10,-3.16,5.68,185,0.56,100900,0.05,37.6945,-88.65
2012-02-11,-3.51,3.38,184,0.4,101519,0.0,37.6945,-88.65
2012-02-12,-1.64,2.21,59,0.53,100696,0.03,37.6945,-88.65
2012-02-13,1.91,2.42,115,0.81,99708,0.16,37.6945,-88.65
2012-02-14,5.11,2.6,117,0.81,100173,0.05,37.6945,-88.65
2012-02-15,8.58,1.38,65,0.86,100121,0.09,37.6945,-88.65
2012-02-16,5.28,0.22,171,0.66,100579,0.0,37.6945,-88.65
2012-02-17,5.69,0.93,113,0.65,100245,0.0,37.6945,-88.65
2012-02-18,4.11,3.71,131,0.55,100068,0.0,37.6945,-88.65
2012-02-19,2.46,1.82,199,0.57,100512,0.0,37.6945,-88.65
2012-02-20,8.92,4.53,114,0.55,99568,0.08,37.6945,-88.65
2012-02-21,10.0,3.82,139,0.55,98986,0.0,37.6945,-88.65
2012-02-22,12.86,1.82,147,0.75,97993,0.15,37.6945,-88.65
2012-02-23,9.72,5.95,154,0.54,98828,0.03,37.6945,-88.65
2012-02-24,3.33,3.85,197,0.46,100596,0.0,37.6945,-88.65
2012-02-25,5.0,3.24,209,0.42,100776,0.0,37.6945,-88.65
2012-02-26,11.03,1.31,206,0.39,100822,0.0,37.6945,-88.65
2012-02-27,8.91,2.48,111,0.47,100939,0.01,37.6945,-88.65
2012-02-28,18.01,5.55,140,0.64,99204,0.32,37.6945,-88.65
2012-02-29,18.18,6.97,34,0.26,98909,0.0,37.6945,-88.65
2012-01-04,5.34,2.55,121,0.59,100479,0.0,37.771,-88.3751
2012-01-05,10.68,4.91,125,0.5,99820,0.0,37.771,-88.3751
2012-01-06,10.16,1.89,108,0.57,99987,0.01,37.771,-88.3751
2012-01-07,4.76,2.54,103,0.62,100811,0.0,37.771,-88.3751
2012-01-08,6.55,1.44,103,0.59,100731,0.06,37.771,-88.3751
2012-01-09,4.53,0.41,128,0.6,100304,0.0,37.771,-88.3751
2012-01-10,7.63,0.77,15,0.81,98842,0.42,37.771,-88.3751
2012-01-11,1.4,4.78,58,0.78,98878,0.08,37.771,-88.3751
2012-01-12,-5.71,5.19,132,0.61,100067,0.01,37.771,-88.3751
2012-01-13,-3.19,0.67,113,0.69,100430,0.01,37.771,-88.3751
2012-01-14,-1.01,0.75,133,0.68,101201,0.0,37.771,-88.3751
2012-01-15,9.16,6.42,50,0.61,100276,0.0,37.771,-88.3751
2012-01-16,12.98,5.6,90,0.76,99615,0.51,37.771,-88.3751
2012-01-17,-2.29,2.1,141,0.64,100995,0.0,37.771,-88.3751
2012-01-18,0.8,2.21,100,0.66,100164,0.0,37.771,-88.3751
2012-01-19,-0.84,3.09,53,0.7,100182,0.02,37.771,-88.3751
2012-01-20,-0.82,2.89,100,0.82,100132,0.12,37.771,-88.3751
2012-01-21,2.34,3.14,25,0.91,100027,0.02,37.771,-88.3751
2012-01-22,11.31,4.59,98,0.75,99116,0.93,37.771,-88.3751
2012-01-23,3.25,1.56,138,0.71,100609,0.0,37.771,-88.3751
2012-01-24,1.09,2.42,17,0.84,100933,0.25,37.771,-88.3751
2012-01-25,3.67,0.66,20,0.93,99633,0.5,37.771,-88.3751
2012-01-26,3.82,2.72,77,0.82,99679,0.06,37.771,-88.3751
2012-01-27,3.7,2.28,153,0.65,100549,0.06,37.771,-88.3751
2012-01-28,3.64,3.59,154,0.5,101004,0.0,37.771,-88.3751
2012-01-29,6.25,3.33,150,0.55,100752,0.0,37.771,-88.3751
2012-01-30,12.91,5.95,115,0.48,100375,0.05,37.771,-88.3751
2012-01-31,14.5,2.35,78,0.79,100259,0.12,37.771,-88.3751
2012-02-01,9.37,1.58,156,0.67,100777,0.0,37.771,-88.3751
2012-02-02,8.24,2.79,98,0.65,101111,0.07,37.771,-88.3751
2012-02-03,11.21,1.75,16,0.85,100359,0.83,37.771,-88.3751
2012-02-04,7.26,2.41,21,0.89,100562,0.05,37.771,-88.3751
2012-02-05,4.45,1.48,164,0.75,100907,0.01,37.771,-88.3751
2012-02-06,4.2,1.24,145,0.68,100830,0.0,37.771,-88.3751
2012-02-07,3.64,2.71,78,0.75,101143,0.05,37.771,-88.3751
2012-02-08,1.51,1.63,89,0.63,101241,0.0,37.771,-88.3751
2012-02-09,2.21,2.61,47,0.75,100515,0.06,37.771,-88.3751
2012-02-10,-3.22,5.7,185,0.58,101054,0.06,37.771,-88.3751
2012-02-11,-3.61,3.48,183,0.43,101684,0.0,37.771,-88.3751
2012-02-12,-1.88,2.09,62,0.57,100891,0.02,37.771,-88.3751
2012-02-13,1.96,2.37,104,0.82,99896,0.16,37.771,-88.3751
2012-02-14,4.99,2.48,124,0.81,100374,0.05,37.771,-88.3751
2012-02-15,8.6,1.43,61,0.86,100291,0.15,37.771,-88.3751
2012-02-16,4.96,0.2,172,0.68,100761,0.0,37.771,-88.3751
2012-02-17,5.27,0.88,116,0.67,100426,0.0,37.771,-88.3751
2012-02-18,4.03,3.78,128,0.56,100246,0.0,37.771,-88.3751
2012-02-19,2.04,1.83,198,0.6,100709,0.0,37.771,-88.3751
2012-02-20,8.83,4.59,108,0.56,99753,0.09,37.771,-88.3751
2012-02-21,9.93,3.76,141,0.55,99162,0.0,37.771,-88.3751
2012-02-22,12.66,1.83,149,0.76,98185,0.15,37.771,-88.3751
2012-02-23,9.91,6.09,150,0.54,98963,0.02,37.771,-88.3751
2012-02-24,3.25,4.03,191,0.47,100757,0.0,37.771,-88.3751
2012-02-25,4.7,3.14,209,0.43,100985,0.0,37.771,-88.3751
2012-02-26,10.98,1.37,205,0.39,101000,0.0,37.771,-88.3751
2012-02-27,8.72,2.4,122,0.48,101141,0.0,37.771,-88.3751
2012-02-28,17.99,5.66,132,0.66,99381,0.37,37.771,-88.3751
2012-02-29,18.51,7.01,32,0.26,99042,0.0,37.771,-88.3751
2012-01-06,9.46,2.49,103,0.58,98812,0.01,38.4316,-86.1893
2012-01-07,3.58,2.35,122,0.64,99775,0.0,38.4316,-86.1893
2012-01-08,5.61,1.21,107,0.54,99633,0.01,38.4316,-86.1893
2012-01-09,4.83,1.36,121,0.58,99237,0.0,38.4316,-86.1893
2012-01-10,6.44,2.17,10,0.81,97892,0.96,38.4316,-86.1893
2012-01-11,3.33,4.1,44,0.89,97469,0.21,38.4316,-86.1893
2012-01-12,-7.07,6.04,107,0.65,98663,0.02,38.4316,-86.1893
2012-01-13,-5.12,0.8,92,0.67,99391,0.0,38.4316,-86.1893
2012-01-14,-2.75,0.19,131,0.68,100103,0.0,38.4316,-86.1893
2012-01-15,4.22,4.94,39,0.69,99452,0.02,38.4316,-86.1893
2012-01-16,11.65,5.56,50,0.84,98448,0.95,38.4316,-86.1893
2012-01-17,-1.44,2.36,131,0.63,99715,0.0,38.4316,-86.1893
2012-01-18,-0.71,2.72,87,0.66,99078,0.0,38.4316,-86.1893
2012-01-19,-2.49,2.6,51,0.67,99229,0.01,38.4316,-86.1893
2012-01-20,-1.32,2.75,103,0.83,98971,0.27,38.4316,-86.1893
2012-01-21,0.82,2.97,52,0.91,99186,0.01,38.4316,-86.1893
2012-01-22,10.15,5.12,61,0.83,98130,0.44,38.4316,-86.1893
2012-01-23,3.02,2.48,141,0.74,99425,0.0,38.4316,-86.1893
2012-01-24,0.25,1.83,38,0.84,99943,0.1,38.4316,-86.1893
2012-01-25,4.24,0.89,15,0.96,98590,0.71,38.4316,-86.1893
2012-01-26,3.28,3.17,50,0.88,98374,0.6,38.4316,-86.1893
2012-01-27,2.79,2.79,132,0.7,99312,0.09,38.4316,-86.1893
2012-01-28,2.16,4.21,146,0.52,99785,0.0,38.4316,-86.1893
2012-01-29,4.13,2.31,141,0.54,99761,0.0,38.4316,-86.1893
2012-01-30,11.5,5.23,114,0.44,99384,0.09,38.4316,-86.1893
2012-01-31,12.93,3.04,85,0.78,99185,0.17,38.4316,-86.1893
2012-02-01,8.76,1.9,154,0.7,99628,0.0,38.4316,-86.1893
2012-02-02,7.48,2.46,150,0.64,100184,0.0,38.4316,-86.1893
2012-02-03,8.15,2.91,19,0.73,99523,0.62,38.4316,-86.1893
2012-02-04,5.62,2.38,74,0.84,99439,0.08,38.4316,-86.1893
2012-02-05,3.18,0.74,152,0.71,99744,0.0,38.4316,-86.1893
2012-02-06,3.31,1.77,153,0.71,99700,0.0,38.4316,-86.1893
2012-02-07,2.16,2.02,81,0.77,99927,0.04,38.4316,-86.1893
2012-02-08,0.36,1.68,90,0.73,100051,0.01,38.4316,-86.1893
2012-02-09,0.44,2.05,68,0.73,99424,0.04,38.4316,-86.1893
2012-02-10,-3.61,4.65,166,0.65,99555,0.08,38.4316,-86.1893
2012-02-11,-5.05,3.49,178,0.48,100294,0.0,38.4316,-86.1893
2012-02-12,-2.41,1.69,71,0.53,99814,0.01,38.4316,-86.1893
2012-02-13,1.28,2.39,63,0.8,98840,0.18,38.4316,-86.1893
2012-02-14,4.01,1.81,111,0.8,99428,0.05,38.4316,-86.1893
2012-02-15,7.22,1.37,37,0.9,99174,0.24,38.4316,-86.1893
2012-02-16,4.36,1.03,178,0.68,99642,0.0,38.4316,-86.1893
2012-02-17,5.21,0.99,150,0.6,99324,0.0,38.4316,-86.1893
2012-02-18,2.72,3.75,112,0.57,99135,0.0,38.4316,-86.1893
2012-02-19,1.02,1.69,195,0.61,99683,0.0,38.4316,-86.1893
2012-02-20,6.45,4.27,84,0.65,98770,0.19,38.4316,-86.1893
2012-02-21,8.64,3.78,141,0.58,98112,0.0,38.4316,-86.1893
2012-02-22,9.99,1.19,140,0.71,97324,0.22,38.4316,-86.1893
2012-02-23,8.75,4.98,134,0.7,97586,0.05,38.4316,-86.1893
2012-02-24,0.8,4.95,131,0.55,99445,0.0,38.4316,-86.1893
2012-02-25,2.15,2.01,207,0.49,100051,0.0,38.4316,-86.1893
2012-02-26,10.05,2.71,203,0.39,99896,0.0,38.4316,-86.1893
2012-02-27,7.28,1.77,190,0.49,100192,0.0,38.4316,-86.1893
2012-02-28,16.25,4.52,79,0.76,98412,1.1,38.4316,-86.1893
2012-02-29,11.35,4.14,212,0.44,98398,0.0,38.4316,-86.1893
2012-03-01,11.82,3.6,67,0.71,97727,0.64,38.4316,-86.1893
2012-03-02,12.81,7.17,11,0.68,97407,0.05,38.4316,-86.1893
2012-01-06,9.43,2.47,103,0.59,98926,0.01,38.5156,-85.8678
2012-01-07,3.58,2.31,123,0.64,99916,0.0,38.5156,-85.8678
2012-01-08,5.54,1.18,107,0.54,99769,0.0,38.5156,-85.8678
2012-01-09,4.74,1.45,120,0.59,99367,0.0,38.5156,-85.8678
2012-01-10,6.32,2.11,11,0.79,98043,0.95,38.5156,-85.8678
2012-01-11,3.86,4.02,40,0.9,97556,0.22,38.5156,-85.8678
2012-01-12,-6.95,6.23,105,0.65,98758,0.02,38.5156,-85.8678
2012-01-13,-5.01,1.03,92,0.67,99535,0.01,38.5156,-85.8678
2012-01-14,-2.79,0.08,131,0.67,100244,0.01,38.5156,-85.8678
2012-01-15,3.79,4.9,38,0.69,99618,0.02,38.5156,-85.8678
2012-01-16,11.63,5.69,47,0.84,98567,0.76,38.5156,-85.8678
2012-01-17,-1.21,2.4,127,0.63,99829,0.0,38.5156,-85.8678
2012-01-18,-0.71,2.69,86,0.67,99212,0.0,38.5156,-85.8678
2012-01-19,-2.63,2.56,51,0.66,99392,0.01,38.5156,-85.8678
2012-01-20,-1.42,2.85,98,0.83,99109,0.3,38.5156,-85.8678
2012-01-21,0.77,2.88,58,0.9,99356,0.01,38.5156,-85.8678
2012-01-22,10.26,5.31,58,0.83,98270,0.41,38.5156,-85.8678
2012-01-23,3.15,2.46,140,0.74,99543,0.0,38.5156,-85.8678
2012-01-24,0.37,1.74,43,0.83,100091,0.1,38.5156,-85.8678
2012-01-25,4.44,0.9,13,0.95,98737,0.72,38.5156,-85.8678
2012-01-26,3.51,3.23,48,0.88,98472,0.69,38.5156,-85.8678
2012-01-27,2.92,2.87,128,0.7,99424,0.08,38.5156,-85.8678
2012-01-28,2.16,4.26,144,0.52,99900,0.0,38.5156,-85.8678
2012-01-29,3.93,2.28,141,0.54,99905,0.0,38.5156,-85.8678
2012-01-30,11.51,5.27,118,0.43,99518,0.11,38.5156,-85.8678
2012-01-31,12.94,3.1,83,0.75,99311,0.13,38.5156,-85.8678
2012-02-01,8.74,1.88,154,0.71,99745,0.0,38.5156,-85.8678
2012-02-02,7.37,2.35,151,0.64,100337,0.0,38.5156,-85.8678
2012-02-03,7.75,2.99,17,0.72,99688,0.57,38.5156,-85.8678
2012-02-04,5.53,2.39,86,0.83,99576,0.09,38.5156,-85.8678
2012-02-05,3.05,0.6,153,0.7,99872,0.0,38.5156,-85.8678
2012-02-06,3.21,1.68,150,0.71,99828,0.0,38.5156,-85.8678
2012-02-07,2.12,2.07,80,0.78,100053,0.04,38.5156,-85.8678
2012-02-08,0.86,1.67,88,0.73,100170,0.01,38.5156,-85.8678
2012-02-09,0.46,1.97,66,0.72,99560,0.05,38.5156,-85.8678
2012-02-10,-3.35,4.71,152,0.67,99638,0.07,38.5156,-85.8678
2012-02-11,-4.89,3.58,177,0.48,100394,0.0,38.5156,-85.8678
2012-02-12,-2.19,1.76,74,0.53,99949,0.01,38.5156,-85.8678
2012-02-13,1.44,2.39,59,0.79,98978,0.15,38.5156,-85.8678
2012-02-14,4.1,1.75,110,0.79,99575,0.02,38.5156,-85.8678
2012-02-15,7.4,1.39,40,0.89,99299,0.28,38.5156,-85.8678
2012-02-16,4.57,1.23,178,0.68,99767,0.01,38.5156,-85.8678
