OBJECTID,SITE_NAME,OWNERSHIP,PROTECTION,TYPECODE,DISTRICT,ACRES,ADDRESS,ZonAgg,TypeLong,OS_Own_Jur,OS_Mngmnt,POS,PA,ALT_NAME,AgncyJuris,Shape_STArea__,Shape_STLength__,ShapeSTArea,ShapeSTLength,PARK_ID,REGION
8467,Wolf Square,City of Boston,A97,1,Roxbury,0.02,"Intersection Crawford, Harold, Abbotsford Sts",Open Space District,"Malls, Squares & Plazas",BPRD,BPRD,X,X,"Herbert J. Wolf Square, Harold Square",BPRD,0,0,992.908203125,135.036801737629,327,PARK_Maintenance_Ground Maintenance
8468,Woodworth Square,City of Boston,A97,1,Hyde Park,0.03,"Intersection Metropolitan, Beacon, Vose",Residential District,"Malls, Squares & Plazas",BPRD,BPRD,X,X,Horace C. Woodworth Square,BPRD,0,0,1506.24438476562,168.392954928111,329,PARK_Maintenance_Region 4
8469,Union Street Park II,City of Boston, ,1,Central Boston,0.03,Congress Street opposite City Hall,Open Space District,"Malls, Squares & Plazas",NULL,BPRD,N,X,Holocaust Mem./Curley Mem., ,0,0,1418.56762695312,379.266411215932, ,PARK_Maintenance_Ground Maintenance
8470,Malcolm X Park II,City of Boston, ,3,Roxbury,0.19,Paulding Street,Open Space District,"Parks, Playgrounds & Athletic Fields",NULL,BPRD,N,X,Washington Park, ,0,0,8229.140625,778.216702444819, ,PARK_Maintenance_Ground Maintenance
8471,Federal Reserve Plaza,United States of America,Ch91/WPA,1,Central Boston,2.09,556-624 Atlantic Avenue,Commercial/Office/Business District,"Malls, Squares & Plazas",NULL, ,N,X,Federal Reserve Bank Plaza, ,0,0,91122.1384277344,2557.32924703865, ,INFO_Reallocation From Dept
8472,East Boston Memorial Park II,Massport,CAT Mit/Esment,3,East Boston,3.06, ,Open Space District,"Parks, Playgrounds & Athletic Fields",MA EOEEA,BPRD,N,X,Mass DOT Park Easement_East Boston Memorial Park,Mass DOT,0,0,78437.0712890625,3179.21032709906, ,INFO_Reallocation From Dept
8473,East Boston Memorial Park III,Commonwealth of Massachusetts,CAT Mit,3,East Boston,2.01, ,Open Space District,"Parks, Playgrounds & Athletic Fields",NULL, ,N,X, , ,0,0,141922.038574219,4780.54109735376, ,INFO_Reallocation From Dept
8474,Bremen Street Park II,Massport,CAT Mit,3,East Boston,0.01, ,Industrial District,"Parks, Playgrounds & Athletic Fields",MA EOEEA,Massport,N,X, ,Massport,0,0,424.15869140625,84.2252775229074, ,INFO_Reallocation From Dept
8478,Sherrin Woods II,Private, ,6,Hyde Park,1.11,145 Dale Street,Conservation Protection Subdistrict,Urban Wilds & Natural Areas,NULL, ,N, , , ,0,0,48191.0029296875,1366.4885820743, ,INFO_Reallocation From Dept
8480,Dell Rock II,City of Boston, ,6,Hyde Park,0.04, ,Residential District,Urban Wilds & Natural Areas,NULL,BPRD,N,X, ,BPWD,0,0,1845.517578125,296.276294818005, ,PARK_Maintenance_Ground Maintenance
8481,Woodhaven Street Lot,Private, ,7,Mattapan,1.2,26-36 Woodhaven Street,Residential District,Urban Wilds & Natural Areas,NULL, ,N, , , ,0,0,52386.0197753906,1064.30885571385, ,INFO_Reallocation From Dept
8482,Orlando-Monterey Lot II,Private, ,7,Mattapan,0.21,100 Almont Street (corner of Orlando Street),Residential District,Urban Wilds & Natural Areas,NULL, ,N, , , ,0,0,8996.2568359375,388.977095172365, ,INFO_Reallocation From Dept
8484,Richmond & North Streets Park II,MassDOT, ,3,Central Boston,0.28,201 North Street,Residential District,"Parks, Playgrounds & Athletic Fields",NULL, ,N, , ,MassDOT,0,0,12130.3278808594,1123.97782279224, ,INFO_Reallocation From Dept
8485,Bussey Brook Meadow I,City of Boston,A97/WPA,6,Roslindale,24.68,360 South Street,Open Space District,Urban Wilds & Natural Areas,BPRD,BPRD,X,X,Arnold Arboretum III,BPRD,0,0,1074839.14160156,7523.32780423094,038,PARK_Maintenance_Ground Maintenance
8486,Arborway II,Commonwealth of Massachusetts,A97,2,Roslindale,1.15, ,Open Space & Residential Districts,"Parkways, Reservations & Beaches",DCR,DCR,X,X, , ,0,0,50205.6513671875,4523.50938930372, ,INFO_Reallocation From Dept
8487,Forest Hills Tract,BHA, ,6,Roslindale,2.45, ,Open Space District,Urban Wilds & Natural Areas,NULL,BHA,N,X, ,BHA,0,0,106605.82421875,1789.1788597395, ,INFO_Reallocation From Dept
8488,Allandale Woods IV,Private,A97/CR/WPA,6,West Roxbury,6.29, ,Conservation Protection Subdistrict,Urban Wilds & Natural Areas,BCC,Private+BPRD,X,X,Spring House CR, ,0,0,274167.473876953,2284.32770593923, ,PARK_Maintenance_Ground Maintenance
8489,Allandale Woods V,Private,A97/Easmnt/WPA,6,West Roxbury,2.78,1215R Centre Street,Conservation Protection Subdistrict,Urban Wilds & Natural Areas,BCC & TTOR,BPRD,X,X,Snow Place Easement, ,0,0,121187.428955078,1642.88928827483, ,PARK_Maintenance_Ground Maintenance
8490,The Food Project Lot #1B,Private, ,5,Roxbury,0.19, ,Residential District,Community Gardens,NULL, ,N, , , ,0,0,8247.16845703125,672.596206750908, ,INFO_Reallocation From Dept
8491,Shirley-Eustis House Grounds,Private, ,3,Roxbury,1.3,33 Shirley Street,Residential District,"Parks, Playgrounds & Athletic Fields",NULL, ,N,X, , ,0,0,56708.7248535156,2170.59029940292, ,INFO_Reallocation From Dept
8492,Recuperative Center Lawn,Private, ,3,West Roxbury,0.31,1251 Centre Street,Conservation Protection Subdistrict,"Parks, Playgrounds & Athletic Fields",NULL, ,N, , , ,0,0,13526.125,475.491213574054, ,INFO_Reallocation From Dept
8493,Duck Pond Outlet,Private,WPA,6,West Roxbury,0.19,1225R Centre Street,Conservation Protection Subdistrict,Urban Wilds & Natural Areas,NULL, ,N, , , ,0,0,8252.90356445312,386.13019659757, ,INFO_Reallocation From Dept
8494,Government Center Garage Plaza,Private, ,1,Central Boston,0.94,"New Sudbury, N Washington, New Chardon, Congress",Special District,"Malls, Squares & Plazas",NULL, ,N,X, , ,0,0,40835.875,2150.35597782051, ,INFO_Reallocation From Dept
8495,Cardinal Cushing Park II,City of Boston, ,1,Central Boston,0.07,"IFO 15 New Chardon Street (""One Bowdoin Square"")",Open Space District,"Malls, Squares & Plazas",NULL, ,N,X,Bowdoin Square, ,0,0,2972.88940429688,242.324046260934, ,INFO_Reallocation From Dept
8496,Bowdoin Mall,City of Boston,A97,1,Central Boston,0.5,"Btwn Hawkins, New Chardon, Congress, New Sudbury Streets",Special District,"Malls, Squares & Plazas",NULL, ,X,X, , ,0,0,21855.4287109375,1383.12619097482, ,INFO_Reallocation From Dept
8497,Hawkins-New Sudbury Mall I,BRA, ,1,Central Boston,0.1,"35 New Sudbury Street; 42 New Sudbury Street",Special District,"Malls, Squares & Plazas",NULL,NULL,N,X, ,BRA,0,0,4202.96826171875,396.781756477491, ,INFO_Reallocation From Dept
8498,Hawkins-New Sudbury Mall II,City of Boston, ,1,Central Boston,0.07,46 New Sudbury Street,Special District,"Malls, Squares & Plazas",NULL,NULL,N,X, ,PWD,0,0,3112.02124023438,231.406651732742, ,INFO_Reallocation From Dept
8499,Pier Four Harborwalk,Private,Ch91/WPA,1,South Boston,0.09,130 Northern Avenue,Special District,"Malls, Squares & Plazas",NULL, ,N,X, , ,0,0,3847.625,384.24887484497, ,INFO_Reallocation From Dept
8500,Piano Craft Garden,Private, ,1,South End,0.56,268-272 Northampton Street,Residential District,"Malls, Squares & Plazas",NULL, ,N, , , ,0,0,24196.3999023438,706.728246874522, ,INFO_Reallocation From Dept
8501,Ashburton Place Plaza,Commonwealth of Massachusetts, ,1,Central Boston,0.82,One Ashburton Place,Special District,"Malls, Squares & Plazas",NULL, ,N,X, , ,0,0,35682.4211425781,1545.4129503182, ,INFO_Reallocation From Dept
8502,RFK Greenway II,City of Boston, ,1,Central Boston,0.29,171 Summer Street,Special District,"Malls, Squares & Plazas",NULL, ,N,X, , ,0,0,12804.6354980469,475.69689935248, ,INFO_Reallocation From Dept
8503,China Gate Plaza,City of Boston, ,1,Central Boston,0.14,Beach Street btwn Hudson St & Surface Artery,Open Space District,"Malls, Squares & Plazas",NULL, ,N,X,Beach Street Plaza, ,0,0,6243.33544921875,345.605942955807, ,INFO_Reallocation From Dept
8504,Back Bay Fens,City of Boston,A97/NRHP/WPA,3,Fenway/Kenmore,70.92,"Bounded by Beacon St, Park Drive, The Fenway, Evans Way, Forsyth Way, Westland Ave",Residential District,"Parks, Playgrounds & Athletic Fields",BPRD,BPRD,X,X,"Includes Evans Way Park, Forsyth Park, Westland Avenue Gates", ,0,0,3053367.00048828,22839.980434474,013,PARK_Maintenance_Region 3
8505,Riverway I,City of Boston,A97/NRHP/GPOD,3,Fenway/Kenmore,17.18,440 Park Drive,Institutional District,"Parks, Playgrounds & Athletic Fields",BPRD,BPRD,X,X,"contains Back Bay Yard, ""Sears Lot"" aka ""Sears Rotary""", ,0,0,748570.332275391,8745.03520293966,263,PARK_Maintenance_Region 3
8506,Riverway III,City of Boston,A97/NRHP/GPOD,3,Jamaica Plain,5.3,"W side of Riverway parkway, btwn Netherlands & on ramp  nr Brookline Ice & Coal",Residential District,"Parks, Playgrounds & Athletic Fields",BPRD,BPRD,X,X, , ,0,0,230726.90625,4197.0859091049,264,PARK_Maintenance_Ground Maintenance
8507,Riverway IV,Commonwealth of Massachusetts,A97/NRHP/GPOD,2,Jamaica Plain,1.92,"E side of Riverway parkway, Francis St to Huntington Ave (Rt 9)",Residential District,"Parkways, Reservations & Beaches",DCR,DCR,X,X, , ,0,0,83731.7880859375,7682.55434660769, ,INFO_Reallocation From Dept
8508,Jamaica Pond Park,City of Boston,A97,3,Jamaica Plain,97.74,507 Jamaica Way,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,BPRD,X,X,Pine Bank, ,0,0,4257189.26318359,8048.49742931316,163,PARK_Maintenance_Region 3
8509,Condor Street Beach II,City of Boston, ,3,East Boston,0.2,"Condor Street, Adj to Dist 9 Public Works Yard",Industrial District,"Parks, Playgrounds & Athletic Fields",NULL,BPRD,N,X, , ,0,0,8875.08374023438,1551.50346787537, ,PARK_Maintenance_Ground Maintenance
8510,Charlesgate II,Commonwealth of Massachusetts,A97,2,Fenway/Kenmore,1.49,"Charlesgate East nr Boylston St;  Charlesgate West btwn Beacon St and Back St",Residential District,"Parkways, Reservations & Beaches",DCR,DCR,X,X, , ,0,0,64797.7775878906,2714.02390247921, ,INFO_Reallocation From Dept
8511,Kennedy Family Service Center Park,Private, ,3,Charlestown,0.11,29 Vine Street,Residential District,"Parks, Playgrounds & Athletic Fields",NULL, ,N,X,Vine-Moulton Park, ,0,0,4763.56665039062,285.493041128865, ,INFO_Reallocation From Dept
8512,Kennedy Family Service Cntr Playlot,Private, ,3,Charlestown,0.2,35 Vine Street,Residential District,"Parks, Playgrounds & Athletic Fields",NULL, ,N, ,Vine Street Playlot, ,0,0,8713.345703125,374.959313508051, ,INFO_Reallocation From Dept
8513,London Street Park,MassDOT,License,3,East Boston,0.14,89 London Street,Residential District,"Parks, Playgrounds & Athletic Fields",Private, ,N,X,"London St Play Area;  E B Central Catholic Schl Park", ,0,0,6274.2138671875,317.069539197587, ,INFO_Reallocation From Dept
8514,Agassiz Road,Commonwealth of Massachusetts,A97/WPA,2,Fenway/Kenmore,0.6,Agassiz Road,Open Space District,"Parkways, Reservations & Beaches",DCR,DCR,X,X,Back Bay Fens, ,0,0,26312.1066894531,3227.68119414449, ,INFO_Reallocation From Dept
8515,West Roxbury H.S. Campus,City of Boston, ,3,West Roxbury,7.0780567, ,Institutional District,"Parks, Playgrounds & Athletic Fields",NULL, ,N,X, , ,0,0,308320.221435547,5364.07356845493, ,INFO_Reallocation From Dept
8516,Conley School Play Yard,City of Boston, ,3,Roslindale,1.42,40 Poplar, ,"Parks, Playgrounds & Athletic Fields",NULL, ,N,X, , ,0,0,61904.3623046875,1937.95080062371, ,INFO_Reallocation From Dept
8517,Columbia Road Park,Commonwealth of Massachusetts,A97,3,Dorchester,0.12,48 Buttonwood Street,Open Space District,"Parks, Playgrounds & Athletic Fields",DCR, ,X,X,John McCormack Park, ,0,0,5390.63842773438,304.163632329012, ,INFO_Reallocation From Dept
8518,Edward Everett Square,City of Boston, ,1,Dorchester,0.09,IFO 695-711R Columbia Rd at intersection of Columbia Rd & E Cottage St,Commercial/Office/Business District,"Malls, Squares & Plazas",NULL, ,N,X,Bartlett Pear Park,PWD,0,0,4096.96630859375,407.436787402208, ,INFO_Reallocation From Dept
8519,Boylston Street I,City of Boston,A97,2,Fenway/Kenmore,0.62,Vicinity of Park Drive and Back Bay Fens,Residential District,"Parkways, Reservations & Beaches",DCR,DCR,X,X,Back Bay Fens/Charlesgate, ,0,0,26869.3742675781,3493.5449711217, ,INFO_Reallocation From Dept
8520,Boylston Street II,Commonwealth of Massachusetts,A97/WPA,2,Fenway/Kenmore,2.4,Vicinity of Bowker Overpass and The Fenway,Residential District,"Parkways, Reservations & Beaches",DCR,DCR,X,X,Back Bay Fens/Charlesgate, ,0,0,77538.4333496094,6619.41213449013, ,INFO_Reallocation From Dept
8521,The Fenway II,Commonwealth of Massachusetts,A97/NRHP,2,Fenway/Kenmore,0.77,The Fenway at Brookline Ave & The Fenway at Boylston Street (near Charlesgate),Residential District,"Parkways, Reservations & Beaches",DCR,DCR,X,X,Fenway Parkway, ,0,0,33476.9440917969,2449.84968825267, ,INFO_Reallocation From Dept
8522,Park Drive I,City of Boston,A97/NRHP,2,Fenway/Kenmore,5.1,Park Drive from Brookline Ave to Boylston Street near Charlesgate,Residential District,"Parkways, Reservations & Beaches",DCR,DCR,X,X, , ,0,0,221943.408691406,18730.4688712128, ,INFO_Reallocation From Dept
8523,Park Drive II,Commonwealth of Massachusetts,A97/NRHP,2,Fenway/Kenmore,1.38,Park Drive at Boylston Street & Brookline Ave Intersection,Residential District,"Parkways, Reservations & Beaches",DCR,DCR,X,X,Jug Handle, ,0,0,60224.7661132812,5451.92797121365, ,INFO_Reallocation From Dept
8524,Fire Alarm House Grounds,City of Boston,A97,3,Fenway/Kenmore,0.84,59 The Fenway,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,BFD,X,N,Back Bay Fens,BFD,0,0,36785.2670898438,1398.9542395826,338,INFO_Reallocation From Dept
8525,Riverway II,Commonwealth of Massachusetts,A97/NRHP/GPOD,2,Fenway/Kenmore,2.36,"E side of Riverway parkway, Park Dr to Francis St",Institutional District,"Parkways, Reservations & Beaches",DCR,DCR,X,X,Riverway parkway, ,0,0,102939.579833984,9141.60206936855, ,INFO_Reallocation From Dept
8526,Riverway V,City of Boston,A97/NRHP/GPOD,2,Fenway/Kenmore,0.45,"E side of Riverway parkway, Autumn St to Francis St",Institutional District,"Parkways, Reservations & Beaches",DCR,DCR,X,X,Riverway parkway, ,0,0,19560.0219726562,1342.58819778246, ,INFO_Reallocation From Dept
8527,Commonwealth Avenue Mall I,City of Boston,A97/NRHP,1,Back Bay/Beacon Hill,10.87,Commonwealth Ave btwn Arlington St & Charlesgate East,Residential District,"Malls, Squares & Plazas",BPRD,BPRD,X,X,Commonwealth Ave Mall (east of Charlesgate),BPRD,0,0,473518.370605469,13623.3566740791,062,PARK_Maintenance_Region 1
8528,Centre Street II,Commonwealth of Massachusetts,A97/100/GPOD,2,Roslindale,0.19, ,Residential District,"Parkways, Reservations & Beaches",DCR,DCR,X,X, , ,0,0,14779.734375,3543.65944329237, ,INFO_Reallocation From Dept
8529,Centre Street I,Commonwealth of Massachusetts,A97/100/GPOD,2,Jamaica Plain,2.25,Centre St fr Murray Circle to Allandale St (NW side) and Bussey St (SE side),Residential District,"Parkways, Reservations & Beaches",DCR,DCR,X,X, , ,0,0,97993.5083007812,23816.5987868743, ,INFO_Reallocation From Dept
8530,Centre Street III,City of Boston, ,2,Jamaica Plain,0.01,IFO 977-985 Centre Street,Residential District,"Parkways, Reservations & Beaches",NULL,PWD,N,X, , ,0,0,327.62646484375,231.490663551718, ,INFO_Reallocation From Dept
8531,Centre Street V,City of Boston, ,2,Roslindale,0.26,SE (inbound) side of Centre St btwn Weld St and VFW Parkway,Institutional District,"Parkways, Reservations & Beaches",NULL, ,N,X, , ,0,0,11457.6962890625,2089.12429808078, ,INFO_Reallocation From Dept
8532,Centre Street IV,Commonwealth of Massachusetts,A97,2,West Roxbury,0.32,NW side (outbound) of Centre St btwn Allandale St & VFW Parkway,Conservation Protection Subdistrict & Residntl Dst,"Parkways, Reservations & Beaches",DCR,DCR,X,X, , ,0,0,13753.3156738281,3260.99301056977, ,INFO_Reallocation From Dept
8533,Dever School Schoolyard,City of Boston, ,3,Dorchester,1.13, , ,"Parks, Playgrounds & Athletic Fields",NULL, ,N,X, , ,0,0,49245.9541015625,1534.19482994221, ,INFO_Reallocation From Dept
8534,McCormack School Courts,City of Boston, ,3,Dorchester,0.32,325 Mt Vernon Street, ,"Parks, Playgrounds & Athletic Fields",NULL, ,N,X, , ,0,0,13785.6215820312,473.611553263208, ,INFO_Reallocation From Dept
8535,Reserved Channel Harborwalk,Private,Ch91,1,South Boston,3.19, ,Industrial District,"Malls, Squares & Plazas",NULL,Private,N,X, , ,0,0,138746.952392578,4921.16131228839, ,INFO_Reallocation From Dept
8536,Pier 10 Mall,BRA,Ch91,1,South Boston,0.56,Eastern end of Drydock Avenue,Special District,"Malls, Squares & Plazas",NULL, ,N,X,Pier 10 Park, ,0,0,24590.4296875,667.321859202985, ,INFO_Reallocation From Dept
8537,Tunnel Harborwalk,MassDOT,Ch 91/WPA,1,South Boston,0.18,FID Kennedy Avenue,Special District,"Malls, Squares & Plazas",NULL, ,N,X, , ,0,0,8019.04443359375,492.549188939871, ,INFO_Reallocation From Dept
8538,Podium Plaza,Massport,Ch91,1,South Boston,0.46,1 Seaport Lane,Special District,"Malls, Squares & Plazas",NULL,Private,N,X, , ,0,0,20085.6728515625,916.100160597905, ,INFO_Reallocation From Dept
8539,Williams Tunnel Portal Park,MassDOT, ,1,South Boston,0.2,D St Extension above Ted Williams Tunnel Entrance Portal,Industrial District,"Malls, Squares & Plazas",NULL,Massport,N,X, , ,0,0,8659.41381835938,694.90906585402, ,INFO_Reallocation From Dept
8540,Aquarium Harborwalk II,BRA,Ch91/WPA,1,Central Boston,0.5,East side of India Row btwn Aquarium IMAX & Harbor Towers,Special District,"Malls, Squares & Plazas",NULL,BRA,N,X, , ,0,0,2213.63452148438,227.924925879652, ,INFO_Reallocation From Dept
8541,India Wharf Harborwalk,Private,Ch91/WPA,1,Central Boston,0.41,65-85 East India Row,Special District,"Malls, Squares & Plazas",NULL,Private,N,X,Harbor Towers Harborwalk, ,0,0,18116.0192871094,1324.20140819673, ,INFO_Reallocation From Dept
8542,Rowe's Wharf Harborwalk,Private,Ch91/WPA,1,Central Boston,1.26,350 Atlantic Avenue,Special District,"Malls, Squares & Plazas",NULL,Private,N,X, , ,0,0,54857.7827148438,4462.16179482037, ,INFO_Reallocation From Dept
8543,400R Atlantic Avenue Harborwalk,Private,Ch91/WPA,1,Central Boston,0.05,400R Atlantic Avenue,Special District,"Malls, Squares & Plazas",NULL,Private,N,X, , ,0,0,2001.23779296875,313.131101596599, ,INFO_Reallocation From Dept
8544,408 Atlantic Avenue Harborwalk,United States of America,Ch91/WPA,1,Central Boston,0.03,408 Atlantic Avenue,Special District,"Malls, Squares & Plazas",NULL,Private,N,X, , ,0,0,1492.16455078125,291.831502965669, ,INFO_Reallocation From Dept
8545,Independence Wharf Harborwalk,Private,Ch91/WPA,1,Central Boston,0.18,470 Atlantic Avneue,Industrial District,"Malls, Squares & Plazas",NULL,Private,N,X,470 Atlantic Avenue Harborwalk, ,0,0,7656.68212890625,766.161908647175, ,INFO_Reallocation From Dept
8546,Mary Soo Hoo Park,MassDOT, ,1,Central Boston,0.07,51 Albany Street,Open Space District,"Parks, Playgrounds & Athletic Fields",NULL, ,N,X, , ,0,0,3196.63500976562,274.741606625264, ,INFO_Reallocation From Dept
8547,Commercial Wharf Harborwalk,Private,Ch91/WPA,1,Central Boston,0.19,86-87 Commercial Wharf East,Special District,"Malls, Squares & Plazas",NULL,Private,N,X, , ,0,0,8472.56030273438,1178.12140828542, ,INFO_Reallocation From Dept
8548,Mishawam Playlots,Private, ,3,Charlestown,0.24, ,Residential District,"Parks, Playgrounds & Athletic Fields",NULL,Private,N,X, , ,0,0,10432.50390625,586.490499920753, ,INFO_Reallocation From Dept
8549,Medford Street Corridor II,Private, ,7,Charlestown,1.63, , ,"Parks, Playgrounds & Athletic Fields",NULL, ,N, , , ,0,0,70903.2990722656,2679.35440622003, ,INFO_Reallocation From Dept
8550,Pendergast Entrance,Private, ,6,Mattapan,1.03,1000 Harvard Street,Residential District,Urban Wilds & Natural Areas,NULL,n/a,N, , ,n/a,0,0,44973.8430175781,1298.86692146318, ,INFO_Reallocation From Dept
