datetime,temperature,wind_speed,surface_solar_radiation,relative_humidity,surface_pressure,total_precipitation,city,event_id,latitude,longitude,outcome
2015-10-03,11.18,2.87,180,0.68,98118.43,0.0,Omaha,85,,,0
2015-10-04,12.35,1.52,120,0.81,98134.87,0.0,Omaha,85,,,0
2015-10-05,16.34,1.17,185,0.77,98051.75,0.0,Omaha,85,,,0
2015-10-06,17.44,1.68,164,0.74,97956.34,0.0,Omaha,85,,,0
2015-10-07,21.83,2.32,17,0.61,97700.72,0.0,Omaha,85,,,0
2016-04-02,4.28,4.34,260,0.5,99042.43,0.0,Chicago,86,,,0
2016-04-03,4.02,6.23,122,0.72,99254.05,0.07,Chicago,86,,,0
2016-04-04,0.59,2.55,275,0.59,100687.35,0.0,Chicago,86,,,0
2016-04-05,6.37,5.83,43,0.78,98580.17,0.84,Chicago,86,,,0
2016-04-06,3.77,5.38,187,0.87,98121.36,0.19,Chicago,86,,,0
2016-04-07,2.87,3.38,190,0.76,98780.87,0.16,Chicago,86,,,0
2016-04-08,-0.94,6.4,288,0.61,99797.28,0.09,Chicago,86,,,0
2016-04-09,3.04,7.03,104,0.65,99301.51,0.37,Chicago,86,,,0
2016-04-10,7.18,3.95,262,0.79,98850.99,0.04,Chicago,86,,,0
2016-04-11,3.32,2.77,297,0.61,100248.67,0.0,Chicago,86,,,0
2016-04-12,4.53,3.1,226,0.7,100472.9,0.0,Chicago,86,,,0
2016-04-13,6.57,3.54,290,0.64,100258.24,0.0,Chicago,86,,,0
2016-04-14,8.31,3.77,295,0.63,100106.67,0.0,Chicago,86,,,0
2016-04-15,10.18,3.09,288,0.7,100270.36,0.0,Chicago,86,,,0
2016-04-16,12.03,3.17,296,0.66,100558.0,0.0,Chicago,86,,,0
2016-04-17,13.1,1.88,287,0.66,100386.07,0.0,Chicago,86,,,0
2016-04-18,9.28,3.92,151,0.77,100089.83,0.0,Chicago,86,,,0
2016-04-19,11.34,4.29,227,0.65,99734.04,0.02,Chicago,86,,,0
2016-04-20,12.66,2.39,182,0.88,98933.95,0.33,Chicago,86,,,0
2016-04-21,8.19,4.02,160,0.86,99213.17,0.01,Chicago,86,,,0
2016-04-22,6.5,3.78,257,0.82,99923.04,0.0,Chicago,86,,,0
2016-04-23,10.49,3.35,276,0.74,99393.24,0.0,Chicago,86,,,0
2016-04-24,16.04,5.84,246,0.67,98577.25,0.01,Chicago,86,,,0
2016-04-25,9.74,3.36,186,0.88,98683.51,0.28,Chicago,86,,,0
2016-04-26,6.6,6.39,179,0.81,99089.08,0.12,Chicago,86,,,0
2016-04-27,7.44,5.11,94,0.86,98948.95,0.95,Chicago,86,,,0
2016-04-28,6.37,3.57,254,0.86,99577.75,0.07,Chicago,86,,,0
2016-04-29,7.15,5.11,55,0.86,99563.34,0.47,Chicago,86,,,0
2016-04-30,7.39,5.4,157,0.91,99244.6,0.37,Chicago,86,,,0
2016-05-01,7.66,5.46,266,0.82,99478.13,0.33,Chicago,86,,,0
2016-05-02,9.81,1.42,271,0.68,99225.64,0.0,Chicago,86,,,0
2016-05-03,9.45,3.3,209,0.73,98501.45,0.26,Chicago,86,,,0
2016-05-04,6.56,6.73,306,0.79,99167.7,0.03,Chicago,86,,,0
2016-05-05,11.12,1.9,293,0.73,99224.42,0.0,Chicago,86,,,0
2016-05-06,13.73,4.02,288,0.66,98627.94,0.01,Chicago,86,,,0
2016-05-07,10.1,0.26,323,0.62,99104.06,0.0,Chicago,86,,,0
2016-05-08,11.28,4.55,102,0.78,99268.7,0.09,Chicago,86,,,0
2016-05-09,11.06,6.16,66,0.93,99081.58,1.49,Chicago,86,,,0
2016-05-10,12.39,2.51,200,0.94,99405.49,0.01,Chicago,86,,,0
2016-05-11,15.29,1.01,166,0.87,99191.45,0.18,Chicago,86,,,0
2016-05-12,13.23,4.26,287,0.67,99291.11,0.01,Chicago,86,,,0
2016-05-13,7.85,6.13,205,0.69,99152.64,0.85,Chicago,86,,,0
2016-05-14,6.77,2.32,325,0.56,99687.34,0.0,Chicago,86,,,0
2016-05-15,10.89,5.33,277,0.58,99759.29,0.0,Chicago,86,,,0
2016-05-16,10.23,2.32,263,0.75,100002.11,0.05,Chicago,86,,,0
2016-05-17,8.89,3.4,318,0.71,100143.06,0.0,Chicago,86,,,0
2016-05-18,10.61,1.86,349,0.65,100085.9,0.0,Chicago,86,,,0
2016-05-19,12.08,2.68,185,0.67,99920.95,0.0,Chicago,86,,,0
2016-05-20,12.17,3.54,337,0.64,99729.43,0.0,Chicago,86,,,0
2016-05-21,13.46,2.3,341,0.66,99628.03,0.0,Chicago,86,,,0
2016-05-22,14.9,2.35,349,0.67,99432.17,0.0,Chicago,86,,,0
2016-05-23,18.76,4.17,331,0.58,99272.48,0.0,Chicago,86,,,0
2016-05-24,19.74,3.03,292,0.71,99306.77,0.01,Chicago,86,,,0
2016-05-25,19.32,3.12,283,0.82,99113.68,0.15,Chicago,86,,,0
2016-05-26,19.56,3.6,165,0.83,99025.05,0.09,Chicago,86,,,0
2016-05-27,19.55,6.57,227,0.82,99040.51,0.08,Chicago,86,,,0
2016-05-28,22.04,6.28,204,0.65,99047.39,0.0,Chicago,86,,,0
2020-08-22,26.4,3.4,296,0.52,96682.57,0.0,Wichita,87,,,0
2020-08-23,26.78,3.33,296,0.5,96880.1,0.0,Wichita,87,,,0
2020-08-24,27.16,3.66,293,0.51,96848.08,0.0,Wichita,87,,,0
2020-08-25,27.43,3.7,265,0.53,96597.8,0.0,Wichita,87,,,0
2020-08-26,26.26,3.98,270,0.66,96345.79,0.0,Wichita,87,,,0
2020-08-27,28.03,2.56,285,0.6,96070.46,0.0,Wichita,87,,,0
2020-08-28,24.98,3.4,135,0.72,96379.13,0.76,Wichita,87,,,0
2020-08-29,23.23,1.44,176,0.75,96199.3,0.01,Wichita,87,,,0
2020-08-30,25.65,1.88,160,0.73,95843.43,0.01,Wichita,87,,,0
2020-08-31,23.16,1.86,143,0.84,96108.44,0.53,Wichita,87,,,0
2020-09-01,24.74,0.98,192,0.78,96344.68,0.1,Wichita,87,,,0
2020-09-02,24.6,0.82,240,0.73,96470.17,0.0,Wichita,87,,,0
2020-09-03,24.15,2.11,265,0.51,97137.48,0.0,Wichita,87,,,0
2020-09-04,27.06,3.16,267,0.66,97426.85,0.0,Wichita,87,,,0
2020-09-05,28.38,6.82,273,0.55,96903.41,0.0,Wichita,87,,,0
2020-09-06,27.95,6.45,270,0.54,96075.97,0.0,Wichita,87,,,0
2020-09-07,22.44,1.55,138,0.65,96190.42,0.04,Wichita,87,,,0
2020-09-08,8.86,6.44,21,0.94,97241.81,1.34,Wichita,87,,,0
2020-09-09,10.74,4.99,63,0.91,97645.38,0.81,Wichita,87,,,0
2020-09-10,13.97,1.19,96,0.84,97423.96,0.39,Wichita,87,,,0
2020-09-11,18.0,2.57,243,0.8,96749.58,0.0,Wichita,87,,,0
2020-09-12,20.41,2.07,261,0.65,97029.31,0.0,Wichita,87,,,0
2020-09-13,19.19,2.42,252,0.72,97518.94,0.0,Wichita,87,,,0
2020-09-14,20.23,1.35,171,0.75,97383.59,0.01,Wichita,87,,,0
2020-09-15,21.73,1.09,203,0.73,96980.58,0.01,Wichita,87,,,0
2020-09-16,20.83,2.96,244,0.71,97177.83,0.0,Wichita,87,,,0
2020-09-17,18.08,2.32,251,0.68,97405.84,0.0,Wichita,87,,,0
2020-09-18,18.36,3.05,245,0.7,97396.89,0.0,Wichita,87,,,0
2020-09-19,18.62,4.64,251,0.66,97284.72,0.0,Wichita,87,,,0
2020-09-20,18.99,3.61,234,0.68,97349.22,0.0,Wichita,87,,,0
2020-09-21,18.7,2.7,113,0.77,97167.71,0.01,Wichita,87,,,0
2020-09-22,20.06,2.28,117,0.8,96885.45,0.02,Wichita,87,,,0
2020-09-23,19.93,3.5,233,0.73,96515.06,0.0,Wichita,87,,,0
2020-09-24,22.93,5.13,236,0.68,96225.74,0.0,Wichita,87,,,0
2020-09-25,24.38,6.62,235,0.65,96027.08,0.0,Wichita,87,,,0
2020-09-26,20.55,1.76,67,0.75,95974.6,0.2,Wichita,87,,,0
2020-09-27,14.72,4.71,224,0.5,97036.19,0.03,Wichita,87,,,0
2020-09-28,15.12,2.72,234,0.35,97047.1,0.0,Wichita,87,,,0
2020-09-29,18.55,2.23,230,0.36,96608.01,0.0,Wichita,87,,,0
2020-09-30,14.8,4.22,232,0.37,97555.2,0.0,Wichita,87,,,0
2020-10-01,12.45,1.79,227,0.46,97487.77,0.0,Wichita,87,,,0
2020-10-02,15.41,0.77,203,0.47,96841.3,0.0,Wichita,87,,,0
2020-10-03,13.02,1.84,221,0.57,97501.33,0.0,Wichita,87,,,0
2020-10-04,16.18,5.63,216,0.49,97088.22,0.0,Wichita,87,,,0
2020-10-05,18.99,2.57,216,0.56,96810.4,0.0,Wichita,87,,,0
2020-10-06,20.85,3.15,214,0.58,96741.15,0.0,Wichita,87,,,0
2020-10-07,22.28,4.1,209,0.59,96757.63,0.0,Wichita,87,,,0
2020-10-08,22.57,6.24,206,0.57,96415.31,0.0,Wichita,87,,,0
2020-10-09,21.36,3.62,193,0.69,96243.18,0.0,Wichita,87,,,0
2020-10-10,22.66,5.45,201,0.65,95978.74,0.0,Wichita,87,,,0
2020-10-11,19.8,2.91,211,0.34,96408.27,0.0,Wichita,87,,,0
2020-10-12,16.86,3.45,204,0.32,96967.6,0.0,Wichita,87,,,0
2020-10-13,20.0,4.62,199,0.39,96250.99,0.0,Wichita,87,,,0
2020-10-14,16.59,6.11,174,0.34,96912.7,0.0,Wichita,87,,,0
2020-10-15,11.16,1.03,197,0.41,97744.38,0.0,Wichita,87,,,0
2020-10-16,15.36,7.48,193,0.35,96566.19,0.0,Wichita,87,,,0
2020-10-17,18.93,2.71,31,0.36,96128.53,0.0,Wichita,87,,,0
2018-08-02,20.77,3.45,160,0.71,100978.54,0.01,Birmingham,88,,,0
2018-08-03,20.97,2.18,126,0.76,101049.7,0.01,Birmingham,88,,,0
2018-08-04,19.7,3.12,222,0.68,101213.22,0.0,Birmingham,88,,,0
2018-08-05,20.46,1.44,278,0.61,100995.23,0.0,Birmingham,88,,,0
2018-08-06,20.87,1.93,278,0.65,100252.59,0.0,Birmingham,88,,,0
2018-08-07,19.83,2.54,250,0.67,99591.73,0.0,Birmingham,88,,,0
2018-08-08,16.62,3.47,188,0.65,99777.46,0.01,Birmingham,88,,,0
2018-08-09,15.72,1.92,137,0.6,100118.39,0.0,Birmingham,88,,,0
2018-08-10,13.2,2.88,131,0.74,100459.75,0.31,Birmingham,88,,,0
2018-08-11,14.45,3.51,162,0.75,100729.24,0.39,Birmingham,88,,,0
2018-08-12,17.13,4.49,65,0.88,99639.99,0.48,Birmingham,88,,,0
2018-08-13,17.49,3.24,178,0.8,99545.09,0.04,Birmingham,88,,,0
2018-08-14,17.84,3.53,127,0.75,100302.72,0.02,Birmingham,88,,,0
2018-08-15,19.16,5.52,168,0.74,100276.2,0.0,Birmingham,88,,,0
2018-08-16,16.72,4.64,167,0.73,99992.65,0.32,Birmingham,88,,,0
2018-08-17,15.37,4.44,140,0.74,100595.04,0.01,Birmingham,88,,,0
2018-08-18,18.76,4.88,181,0.76,100643.35,0.0,Birmingham,88,,,0
2018-08-19,19.31,4.26,101,0.79,100462.93,0.02,Birmingham,88,,,0
2018-08-20,19.52,2.35,82,0.82,100692.23,0.05,Birmingham,88,,,0
2018-08-21,19.63,1.95,128,0.76,100624.22,0.03,Birmingham,88,,,0
2018-08-22,19.24,3.86,120,0.79,100348.19,0.06,Birmingham,88,,,0
2018-08-23,14.93,3.45,134,0.76,100020.11,0.25,Birmingham,88,,,0
2018-08-24,12.03,5.25,185,0.75,99993.18,0.11,Birmingham,88,,,0
2018-08-25,12.4,3.61,202,0.72,100211.92,0.01,Birmingham,88,,,0
2018-08-26,13.06,3.77,28,0.9,99473.53,0.6,Birmingham,88,,,0
2018-08-27,15.11,4.65,111,0.76,99852.03,0.02,Birmingham,88,,,0
2018-08-28,15.27,2.34,168,0.76,100414.8,0.0,Birmingham,88,,,0
2018-08-29,14.44,3.02,161,0.76,100426.23,0.01,Birmingham,88,,,0
2018-08-30,13.14,1.43,153,0.68,101114.34,0.0,Birmingham,88,,,0
2018-08-31,14.52,1.86,176,0.65,101103.24,0.0,Birmingham,88,,,0
2018-09-01,17.2,2.88,139,0.73,101173.1,0.0,Birmingham,88,,,0
2018-09-02,18.94,2.6,178,0.61,101076.54,0.0,Birmingham,88,,,0
2018-09-03,16.44,2.58,76,0.81,100883.52,0.07,Birmingham,88,,,0
2018-09-04,14.34,2.88,59,0.83,100992.84,0.0,Birmingham,88,,,0
2018-09-05,14.55,2.92,93,0.73,100976.85,0.01,Birmingham,88,,,0
2018-09-06,11.61,2.67,70,0.86,100440.63,0.12,Birmingham,88,,,0
2018-09-07,11.75,4.32,141,0.72,100323.93,0.01,Birmingham,88,,,0
2018-09-08,13.45,4.24,45,0.88,100368.14,0.16,Birmingham,88,,,0
2018-09-09,15.99,5.01,116,0.76,100352.36,0.01,Birmingham,88,,,0
2018-09-10,14.94,5.03,109,0.75,100668.6,0.01,Birmingham,88,,,0
2018-09-11,16.52,4.29,57,0.81,100484.04,0.02,Birmingham,88,,,0
2018-09-12,12.46,2.22,146,0.77,101049.98,0.08,Birmingham,88,,,0
2018-09-13,11.99,2.84,149,0.72,100995.01,0.0,Birmingham,88,,,0
2018-09-14,13.4,4.27,105,0.78,100678.83,0.02,Birmingham,88,,,0
2018-09-15,14.3,3.5,111,0.77,100930.96,0.01,Birmingham,88,,,0
2018-09-16,16.36,5.62,74,0.83,100367.55,0.06,Birmingham,88,,,0
2018-09-17,18.01,5.03,92,0.78,99902.68,0.03,Birmingham,88,,,0
2018-09-18,18.02,7.52,112,0.76,99260.89,0.01,Birmingham,88,,,0
2018-09-19,16.41,7.36,103,0.73,99644.55,0.02,Birmingham,88,,,0
2018-09-20,14.23,5.47,28,0.91,99313.63,0.85,Birmingham,88,,,0
2018-09-21,11.63,7.28,134,0.73,99378.64,0.06,Birmingham,88,,,0
2018-09-22,10.01,1.41,55,0.9,100440.33,0.17,Birmingham,88,,,0
2018-09-23,9.59,4.1,121,0.8,100851.46,0.03,Birmingham,88,,,0
2018-09-24,9.06,2.78,134,0.73,102453.71,0.0,Birmingham,88,,,0
2018-09-25,9.86,3.17,170,0.71,102366.01,0.0,Birmingham,88,,,0
2018-09-26,14.51,3.29,137,0.79,101874.52,0.0,Birmingham,88,,,0
2018-09-27,15.53,1.89,164,0.69,101372.81,0.0,Birmingham,88,,,0
2017-08-03,16.26,3.85,264,0.7,98403.65,0.02,Minneapolis,89,,,0
2017-08-04,18.74,1.79,246,0.66,98315.19,0.01,Minneapolis,89,,,0
2017-08-05,19.22,0.86,242,0.75,98397.06,0.29,Minneapolis,89,,,0
2017-08-06,19.42,1.09,262,0.72,98702.98,0.12,Minneapolis,89,,,0
2017-08-07,21.27,2.34,269,0.63,98840.57,0.0,Minneapolis,89,,,0
2017-08-08,19.75,2.9,151,0.75,98587.99,0.49,Minneapolis,89,,,0
2017-08-09,18.94,1.4,149,0.87,98217.85,0.38,Minneapolis,89,,,0
2017-08-10,19.15,2.43,241,0.72,98675.11,0.0,Minneapolis,89,,,0
2017-08-11,20.12,0.58,274,0.63,98695.35,0.0,Minneapolis,89,,,0
2017-08-12,18.87,2.42,162,0.7,98399.74,0.07,Minneapolis,89,,,0
2017-08-13,18.65,2.13,117,0.82,97833.72,0.44,Minneapolis,89,,,0
2017-08-14,18.83,2.04,275,0.79,98120.31,0.0,Minneapolis,89,,,0
2017-08-15,20.33,3.3,87,0.81,98007.18,0.28,Minneapolis,89,,,0
2017-08-16,20.58,1.08,86,0.89,97069.14,1.11,Minneapolis,89,,,0
2017-08-17,18.41,2.24,115,0.84,97905.66,0.12,Minneapolis,89,,,0
2017-08-18,19.7,1.89,272,0.76,98090.71,0.0,Minneapolis,89,,,0
2017-08-19,22.4,1.9,234,0.78,98023.15,0.14,Minneapolis,89,,,0
2017-08-20,21.07,0.69,187,0.83,98291.79,0.09,Minneapolis,89,,,0
2017-08-21,19.37,4.3,257,0.7,98206.32,0.14,Minneapolis,89,,,0
2017-08-22,17.87,2.74,254,0.62,98563.82,0.0,Minneapolis,89,,,0
2017-08-23,18.06,2.45,224,0.69,98672.51,0.02,Minneapolis,89,,,0
2017-08-24,17.55,4.25,125,0.7,98810.68,0.05,Minneapolis,89,,,0
2017-08-25,17.22,4.44,52,0.91,98620.6,1.55,Minneapolis,89,,,0
2017-08-26,19.06,2.0,159,0.87,98393.82,0.09,Minneapolis,89,,,0
2017-08-27,18.42,2.71,117,0.79,98568.14,0.02,Minneapolis,89,,,0
2017-08-28,19.08,1.13,196,0.77,98655.44,0.0,Minneapolis,89,,,0
2017-08-29,21.28,1.81,209,0.78,98549.43,0.23,Minneapolis,89,,,0
2017-08-30,17.52,3.5,271,0.71,98994.32,0.0,Minneapolis,89,,,0
2017-08-31,16.05,3.53,247,0.73,98841.99,0.0,Minneapolis,89,,,0
2017-09-01,20.3,2.43,205,0.68,98219.45,0.06,Minneapolis,89,,,0
2017-09-02,20.33,3.06,251,0.68,98080.71,0.0,Minneapolis,89,,,0
2017-09-03,20.46,2.99,206,0.71,97690.4,0.12,Minneapolis,89,,,0
2017-09-04,13.46,5.15,176,0.68,98249.06,0.09,Minneapolis,89,,,0
2017-09-05,13.56,2.61,183,0.71,98643.58,0.03,Minneapolis,89,,,0
2017-09-06,14.73,1.77,216,0.68,98403.51,0.0,Minneapolis,89,,,0
2017-09-07,15.24,3.62,248,0.69,98769.51,0.0,Minneapolis,89,,,0
2017-09-08,15.77,4.14,242,0.69,99298.76,0.0,Minneapolis,89,,,0
2017-09-09,19.81,4.58,200,0.72,99144.32,0.0,Minneapolis,89,,,0
2017-09-10,21.02,3.86,228,0.68,98831.42,0.01,Minneapolis,89,,,0
2017-09-11,21.29,1.03,231,0.79,98362.8,0.0,Minneapolis,89,,,0
2017-09-12,22.93,2.94,205,0.73,97536.76,0.0,Minneapolis,89,,,0
2017-09-13,23.49,3.03,223,0.68,97343.99,0.0,Minneapolis,89,,,0
2017-09-14,24.39,3.21,173,0.61,97555.87,0.01,Minneapolis,89,,,0
2017-09-15,22.11,3.68,65,0.78,97818.44,0.56,Minneapolis,89,,,0
2017-09-16,15.0,3.82,226,0.7,98601.77,0.01,Minneapolis,89,,,0
2017-09-17,12.88,2.57,41,0.84,98583.94,0.59,Minneapolis,89,,,0
2017-09-18,18.01,3.82,114,0.83,97976.8,0.01,Minneapolis,89,,,0
2017-09-19,21.6,2.85,192,0.7,97356.27,0.22,Minneapolis,89,,,0
2017-09-20,18.15,2.11,186,0.71,98092.92,0.0,Minneapolis,89,,,0
2017-09-21,26.36,4.35,173,0.73,97751.03,0.01,Minneapolis,89,,,0
2017-09-22,26.63,4.21,137,0.73,97995.64,0.02,Minneapolis,89,,,0
2017-09-23,24.95,3.38,180,0.7,98073.95,0.01,Minneapolis,89,,,0
2017-09-24,18.18,2.16,42,0.9,98199.04,0.41,Minneapolis,89,,,0
2017-09-25,14.87,2.31,61,0.9,98218.87,0.85,Minneapolis,89,,,0
2017-09-26,13.38,3.5,165,0.71,98854.71,0.0,Minneapolis,89,,,0
2017-09-27,14.75,2.57,161,0.69,98815.52,0.0,Minneapolis,89,,,0
2017-09-28,19.06,2.31,37,0.5,98637.12,0.0,Minneapolis,89,,,0
2011-01-10,-7.06,5.18,149,0.56,98796.66,0.0,Oklahoma City,90,,,0
2011-01-11,-7.32,2.5,143,0.48,99494.22,0.0,Oklahoma City,90,,,0
2011-01-12,-4.05,2.72,140,0.47,98979.54,0.0,Oklahoma City,90,,,0
2011-01-13,1.0,3.84,138,0.55,98067.57,0.0,Oklahoma City,90,,,0
2011-01-14,3.69,2.4,139,0.76,97955.96,0.0,Oklahoma City,90,,,0
2011-01-15,2.92,2.09,129,0.67,97621.63,0.0,Oklahoma City,90,,,0
2011-01-16,5.02,3.05,85,0.79,96633.43,0.01,Oklahoma City,90,,,0
2011-01-17,4.9,3.39,116,0.76,96759.94,0.02,Oklahoma City,90,,,0
2011-01-18,1.63,2.24,136,0.68,97294.2,0.0,Oklahoma City,90,,,0
2011-01-19,-2.6,5.8,146,0.71,97723.88,0.17,Oklahoma City,90,,,0
2011-01-20,-3.81,3.01,133,0.66,97615.63,0.02,Oklahoma City,90,,,0
2011-01-21,1.99,2.58,122,0.57,97051.13,0.0,Oklahoma City,90,,,0
2011-01-22,2.6,1.64,133,0.59,97125.86,0.0,Oklahoma City,90,,,0
2011-01-23,-1.16,0.84,150,0.59,97434.67,0.0,Oklahoma City,90,,,0
2011-01-24,2.86,2.33,158,0.58,97713.26,0.0,Oklahoma City,90,,,0
2011-01-25,3.24,2.17,161,0.55,97620.72,0.0,Oklahoma City,90,,,0
2011-01-26,4.63,2.73,162,0.49,97612.73,0.0,Oklahoma City,90,,,0
2011-01-27,11.52,3.02,163,0.31,97226.76,0.0,Oklahoma City,90,,,0
2011-01-28,13.65,4.29,167,0.16,96889.82,0.0,Oklahoma City,90,,,0
2011-01-29,6.61,2.47,97,0.61,97176.68,0.0,Oklahoma City,90,,,0
2011-01-30,2.55,2.48,126,0.69,97335.15,0.01,Oklahoma City,90,,,0
2011-01-31,-9.4,8.3,95,0.78,97606.36,1.37,Oklahoma City,90,,,0
2011-02-01,-14.1,6.49,184,0.72,98851.47,0.0,Oklahoma City,90,,,0
2011-02-02,-14.12,2.93,165,0.68,99135.79,0.0,Oklahoma City,90,,,0
2011-02-03,-7.96,0.79,110,0.75,98096.45,0.06,Oklahoma City,90,,,0
2011-02-04,-3.79,3.1,180,0.78,96657.0,0.01,Oklahoma City,90,,,0
2011-02-05,3.18,1.54,106,0.81,96747.22,0.06,Oklahoma City,90,,,0
2011-02-06,1.63,3.92,151,0.68,97838.73,0.0,Oklahoma City,90,,,0
2011-02-07,0.28,4.67,161,0.63,97662.55,0.0,Oklahoma City,90,,,0
2011-02-08,-10.55,6.39,151,0.73,98279.57,0.53,Oklahoma City,90,,,0
2011-02-09,-12.88,1.79,204,0.63,98349.11,0.0,Oklahoma City,90,,,0
2011-02-10,-3.36,3.27,196,0.47,97996.23,0.0,Oklahoma City,90,,,0
2011-02-11,4.54,3.28,195,0.35,98285.37,0.0,Oklahoma City,90,,,0
2011-02-12,9.29,3.98,195,0.37,97578.36,0.0,Oklahoma City,90,,,0
2011-02-13,10.73,2.23,170,0.39,97651.83,0.0,Oklahoma City,90,,,0
2011-02-14,12.2,2.81,157,0.54,97373.83,0.0,Oklahoma City,90,,,0
2011-02-15,13.56,3.58,193,0.65,96952.65,0.0,Oklahoma City,90,,,0
2011-02-16,19.14,7.02,185,0.62,96512.89,0.0,Oklahoma City,90,,,0
2011-02-17,16.62,1.52,171,0.53,97263.99,0.0,Oklahoma City,90,,,0
2011-02-18,17.88,3.55,171,0.7,97446.66,0.0,Oklahoma City,90,,,0
2011-02-19,18.95,6.51,94,0.68,96587.82,0.01,Oklahoma City,90,,,0
2011-02-20,10.99,1.53,193,0.54,96488.75,0.02,Oklahoma City,90,,,0
2011-02-21,4.49,2.05,206,0.37,97549.36,0.0,Oklahoma City,90,,,0
2011-02-22,15.3,5.25,151,0.46,96997.5,0.0,Oklahoma City,90,,,0
2011-02-23,15.52,1.92,110,0.84,96451.02,0.76,Oklahoma City,90,,,0
2011-02-24,0.72,3.78,145,0.75,97466.8,0.0,Oklahoma City,90,,,0
2011-02-25,4.7,1.41,200,0.69,96992.72,0.0,Oklahoma City,90,,,0
2011-02-26,16.7,6.0,94,0.77,95986.08,0.02,Oklahoma City,90,,,0
2011-02-27,10.01,3.46,217,0.47,96918.46,0.01,Oklahoma City,90,,,0
2011-02-28,8.98,3.0,229,0.41,97986.62,0.0,Oklahoma City,90,,,0
2011-03-01,13.06,2.96,197,0.38,97743.18,0.0,Oklahoma City,90,,,0
2011-03-02,14.88,5.2,215,0.4,97162.33,0.0,Oklahoma City,90,,,0
2011-03-03,15.72,2.48,176,0.54,96666.75,0.0,Oklahoma City,90,,,0
2011-03-04,4.62,6.77,234,0.5,97982.73,0.0,Oklahoma City,90,,,0
2011-03-05,5.02,1.86,232,0.4,97905.61,0.0,Oklahoma City,90,,,0
2011-03-06,10.48,5.63,155,0.44,96803.43,0.0,Oklahoma City,90,,,0
2011-03-07,12.13,4.98,34,0.57,96513.77,0.0,Oklahoma City,90,,,0
2018-06-26,25.75,2.64,205,0.82,99184.13,0.92,Nashville,91,,,0
2018-06-27,25.36,2.03,185,0.86,99111.44,0.22,Nashville,91,,,0
2018-06-28,25.32,0.69,210,0.86,99320.38,0.07,Nashville,91,,,0
2018-06-29,27.94,1.07,284,0.79,99346.26,0.03,Nashville,91,,,0
2018-06-30,28.61,1.51,296,0.77,99287.38,0.06,Nashville,91,,,0
2018-07-01,28.32,1.73,279,0.77,99322.7,0.11,Nashville,91,,,0
2018-07-02,27.56,1.58,275,0.78,99566.61,0.25,Nashville,91,,,0
2018-07-03,29.25,1.63,314,0.74,99821.71,0.0,Nashville,91,,,0
2018-07-04,29.54,0.73,321,0.71,99993.46,0.01,Nashville,91,,,0
2018-07-05,27.53,0.86,240,0.78,99943.18,0.37,Nashville,91,,,0
2018-07-06,24.9,2.71,255,0.78,99806.77,0.12,Nashville,91,,,0
2018-07-07,25.77,1.43,242,0.8,99911.21,0.15,Nashville,91,,,0
2018-07-08,26.66,0.71,272,0.77,100043.45,0.02,Nashville,91,,,0
2018-07-09,27.76,0.9,264,0.77,99746.86,0.02,Nashville,91,,,0
2018-07-10,28.05,0.76,275,0.77,99417.67,0.01,Nashville,91,,,0
2018-07-11,27.84,1.71,323,0.72,99509.2,0.0,Nashville,91,,,0
2018-07-12,27.19,1.35,335,0.65,99616.0,0.0,Nashville,91,,,0
2018-07-13,27.66,0.88,280,0.7,99496.08,0.03,Nashville,91,,,0
2018-07-14,26.59,1.49,246,0.82,99423.72,0.07,Nashville,91,,,0
2018-07-15,26.02,1.54,240,0.83,99270.68,0.58,Nashville,91,,,0
2018-07-16,27.72,0.9,270,0.78,99210.94,0.06,Nashville,91,,,0
2018-07-17,27.21,1.99,321,0.67,99285.56,0.0,Nashville,91,,,0
2018-07-18,26.59,1.15,301,0.64,99145.28,0.0,Nashville,91,,,0
2018-07-19,27.37,3.0,236,0.74,98997.98,0.07,Nashville,91,,,0
2018-07-20,25.31,1.31,252,0.76,98745.97,2.14,Nashville,91,,,0
2018-07-21,24.07,3.03,207,0.77,98637.48,0.03,Nashville,91,,,0
2018-07-22,24.02,2.25,191,0.78,98778.58,0.14,Nashville,91,,,0
2018-07-23,24.55,2.04,245,0.7,99176.71,0.02,Nashville,91,,,0
2018-07-24,25.97,1.44,278,0.67,99242.84,0.0,Nashville,91,,,0
2018-07-25,25.78,0.55,273,0.71,99265.4,0.0,Nashville,91,,,0
2018-07-26,26.28,1.52,291,0.67,99407.94,0.01,Nashville,91,,,0
2018-07-27,24.46,1.55,273,0.62,99626.55,0.0,Nashville,91,,,0
2018-07-28,24.65,1.24,312,0.62,99527.36,0.0,Nashville,91,,,0
2018-07-29,25.76,0.81,232,0.68,99200.07,0.02,Nashville,91,,,0
2018-07-30,24.85,1.0,195,0.8,99104.01,0.33,Nashville,91,,,0
2018-07-31,23.77,1.2,206,0.8,99210.73,0.33,Nashville,91,,,0
2018-08-01,24.01,0.86,208,0.82,99384.37,0.05,Nashville,91,,,0
2018-08-02,25.51,1.05,282,0.71,99534.99,0.0,Nashville,91,,,0
2018-08-03,26.93,1.3,288,0.63,99689.52,0.0,Nashville,91,,,0
2018-08-04,27.22,1.47,244,0.7,99843.8,0.16,Nashville,91,,,0
2018-08-05,27.51,1.13,263,0.72,99770.83,0.08,Nashville,91,,,0
